    µm         	 V
7.558625e-001	-8.685000e-001
7.548859e-001	-8.696250e-001
7.539094e-001	-8.688750e-001
7.529328e-001	-8.696250e-001
7.519562e-001	-8.722500e-001
7.509797e-001	-8.718750e-001
7.500031e-001	-8.730000e-001
7.490265e-001	-8.737500e-001
7.480500e-001	-8.722500e-001
7.470734e-001	-8.748750e-001
7.460968e-001	-8.760000e-001
7.451202e-001	-8.771250e-001
7.441437e-001	-8.775000e-001
7.431671e-001	-8.778750e-001
7.421905e-001	-8.782500e-001
7.412140e-001	-8.801250e-001
7.402374e-001	-8.808750e-001
7.392608e-001	-8.812500e-001
7.382843e-001	-8.805000e-001
7.373077e-001	-8.838750e-001
7.363311e-001	-8.831250e-001
7.353545e-001	-8.838750e-001
7.343780e-001	-8.861250e-001
7.334014e-001	-8.857500e-001
7.324248e-001	-8.865000e-001
7.314483e-001	-8.868750e-001
7.304717e-001	-8.876250e-001
7.294951e-001	-8.883750e-001
7.285186e-001	-8.898750e-001
7.275420e-001	-8.902500e-001
7.265654e-001	-8.902500e-001
7.255888e-001	-8.932500e-001
7.246123e-001	-8.910000e-001
7.236357e-001	-8.936250e-001
7.226591e-001	-8.947500e-001
7.216826e-001	-8.947500e-001
7.207060e-001	-8.951250e-001
7.197294e-001	-8.962500e-001
7.187529e-001	-8.973750e-001
7.177763e-001	-8.973750e-001
7.167997e-001	-8.988750e-001
7.158231e-001	-8.988750e-001
7.148466e-001	-8.992500e-001
7.138700e-001	-9.015000e-001
7.128934e-001	-9.011250e-001
7.119169e-001	-9.015000e-001
7.109403e-001	-9.037500e-001
7.099637e-001	-9.048750e-001
7.089872e-001	-9.052500e-001
7.080106e-001	-9.052500e-001
7.070340e-001	-9.067500e-001
7.060574e-001	-9.063750e-001
7.050809e-001	-9.086250e-001
7.041043e-001	-9.090000e-001
7.031277e-001	-9.093750e-001
7.021512e-001	-9.105000e-001
7.011746e-001	-9.112500e-001
7.001980e-001	-9.108750e-001
6.992215e-001	-9.123750e-001
6.982449e-001	-9.135000e-001
6.972683e-001	-9.131250e-001
6.962917e-001	-9.146250e-001
6.953152e-001	-9.153750e-001
6.943386e-001	-9.165000e-001
6.933620e-001	-9.176250e-001
6.923855e-001	-9.176250e-001
6.914089e-001	-9.180000e-001
6.904323e-001	-9.195000e-001
6.894558e-001	-9.210000e-001
6.884792e-001	-9.210000e-001
6.875026e-001	-9.225000e-001
6.865261e-001	-9.236250e-001
6.855495e-001	-9.225000e-001
6.845729e-001	-9.232500e-001
6.835963e-001	-9.251250e-001
6.826198e-001	-9.255000e-001
6.816432e-001	-9.255000e-001
6.806666e-001	-9.273750e-001
6.796901e-001	-9.270000e-001
6.787135e-001	-9.288750e-001
6.777369e-001	-9.292500e-001
6.767604e-001	-9.300000e-001
6.757838e-001	-9.303750e-001
6.748072e-001	-9.318750e-001
6.738306e-001	-9.322500e-001
6.728541e-001	-9.322500e-001
6.718775e-001	-9.352500e-001
6.709009e-001	-9.352500e-001
6.699244e-001	-9.352500e-001
6.689478e-001	-9.360000e-001
6.679712e-001	-9.375000e-001
6.669947e-001	-9.382500e-001
6.660181e-001	-9.390000e-001
6.650415e-001	-9.393750e-001
6.640649e-001	-9.401250e-001
6.630884e-001	-9.412500e-001
6.621118e-001	-9.416250e-001
6.611352e-001	-9.427500e-001
6.601587e-001	-9.435000e-001
6.591821e-001	-9.442500e-001
6.582055e-001	-9.453750e-001
6.572290e-001	-9.457500e-001
6.562524e-001	-9.465000e-001
6.552758e-001	-9.472500e-001
6.542992e-001	-9.491250e-001
6.533227e-001	-9.483750e-001
6.523461e-001	-9.495000e-001
6.513695e-001	-9.502500e-001
6.503930e-001	-9.510000e-001
6.494164e-001	-9.521250e-001
6.484398e-001	-9.521250e-001
6.474633e-001	-9.540000e-001
6.464867e-001	-9.540000e-001
6.455101e-001	-9.551250e-001
6.445335e-001	-9.555000e-001
6.435570e-001	-9.573750e-001
6.425804e-001	-9.573750e-001
6.416038e-001	-9.581250e-001
6.406273e-001	-9.596250e-001
6.396507e-001	-9.603750e-001
6.386741e-001	-9.615000e-001
6.376976e-001	-9.611250e-001
6.367210e-001	-9.630000e-001
6.357444e-001	-9.626250e-001
6.347678e-001	-9.637500e-001
6.337913e-001	-9.648750e-001
6.328147e-001	-9.652500e-001
6.318381e-001	-9.667500e-001
6.308616e-001	-9.675000e-001
6.298850e-001	-9.686250e-001
6.289084e-001	-9.690000e-001
6.279319e-001	-9.697500e-001
6.269553e-001	-9.705000e-001
6.259787e-001	-9.708750e-001
6.250021e-001	-9.723750e-001
6.240256e-001	-9.735000e-001
6.230490e-001	-9.731250e-001
6.220724e-001	-9.742500e-001
6.210959e-001	-9.761250e-001
6.201193e-001	-9.757500e-001
6.191427e-001	-9.772500e-001
6.181662e-001	-9.776250e-001
6.171896e-001	-9.791250e-001
6.162130e-001	-9.783750e-001
6.152364e-001	-9.806250e-001
6.142599e-001	-9.806250e-001
6.132833e-001	-9.821250e-001
6.123067e-001	-9.840000e-001
6.113302e-001	-9.840000e-001
6.103536e-001	-9.847500e-001
6.093770e-001	-9.855000e-001
6.084005e-001	-9.866250e-001
6.074239e-001	-9.873750e-001
6.064473e-001	-9.881250e-001
6.054707e-001	-9.888750e-001
6.044942e-001	-9.900000e-001
6.035176e-001	-9.907500e-001
6.025410e-001	-9.907500e-001
6.015645e-001	-9.930000e-001
6.005879e-001	-9.941250e-001
5.996113e-001	-9.937500e-001
5.986348e-001	-9.952500e-001
5.976582e-001	-9.960000e-001
5.966816e-001	-9.982500e-001
5.957050e-001	-9.982500e-001
5.947285e-001	-9.986250e-001
5.937519e-001	-9.990000e-001
5.927753e-001	-1.000875e+000
5.917988e-001	-1.000875e+000
5.908222e-001	-1.002375e+000
5.898456e-001	-1.003500e+000
5.888691e-001	-1.003125e+000
5.878925e-001	-1.004250e+000
5.869159e-001	-1.006125e+000
5.859393e-001	-1.007250e+000
5.849628e-001	-1.006875e+000
5.839862e-001	-1.008375e+000
5.830096e-001	-1.009875e+000
5.820331e-001	-1.009500e+000
5.810565e-001	-1.011375e+000
5.800799e-001	-1.011000e+000
5.791034e-001	-1.013250e+000
5.781268e-001	-1.013625e+000
5.771502e-001	-1.014750e+000
5.761736e-001	-1.015125e+000
5.751971e-001	-1.015500e+000
5.742205e-001	-1.018875e+000
5.732439e-001	-1.018500e+000
5.722674e-001	-1.019625e+000
5.712908e-001	-1.020000e+000
5.703142e-001	-1.022250e+000
5.693377e-001	-1.021500e+000
5.683611e-001	-1.023375e+000
5.673845e-001	-1.024500e+000
5.664079e-001	-1.025625e+000
5.654314e-001	-1.026750e+000
5.644548e-001	-1.026750e+000
5.634782e-001	-1.026750e+000
5.625017e-001	-1.029375e+000
5.615251e-001	-1.030875e+000
5.605485e-001	-1.030125e+000
5.595720e-001	-1.032375e+000
5.585954e-001	-1.031625e+000
5.576188e-001	-1.032000e+000
5.566422e-001	-1.034250e+000
5.556657e-001	-1.036125e+000
5.546891e-001	-1.036875e+000
5.537125e-001	-1.037625e+000
5.527360e-001	-1.038000e+000
5.517594e-001	-1.039500e+000
5.507828e-001	-1.040625e+000
5.498063e-001	-1.041750e+000
5.488297e-001	-1.041750e+000
5.478531e-001	-1.042875e+000
5.468765e-001	-1.045125e+000
5.459000e-001	-1.045875e+000
5.449234e-001	-1.045500e+000
5.439468e-001	-1.047750e+000
5.429703e-001	-1.047375e+000
5.419937e-001	-1.048875e+000
5.410171e-001	-1.050375e+000
5.400406e-001	-1.051500e+000
5.390640e-001	-1.051875e+000
5.380874e-001	-1.053000e+000
5.371109e-001	-1.053750e+000
5.361343e-001	-1.054125e+000
5.351577e-001	-1.056000e+000
5.341811e-001	-1.056750e+000
5.332046e-001	-1.056750e+000
5.322280e-001	-1.058625e+000
5.312514e-001	-1.059375e+000
5.302749e-001	-1.060125e+000
5.292983e-001	-1.062375e+000
5.283217e-001	-1.062375e+000
5.273452e-001	-1.063875e+000
5.263686e-001	-1.064250e+000
5.253920e-001	-1.066500e+000
5.244154e-001	-1.066125e+000
5.234389e-001	-1.067250e+000
5.224623e-001	-1.068750e+000
5.214857e-001	-1.068750e+000
5.205092e-001	-1.071375e+000
5.195326e-001	-1.071750e+000
5.185560e-001	-1.072125e+000
5.175795e-001	-1.072875e+000
5.166029e-001	-1.075875e+000
5.156263e-001	-1.074750e+000
5.146497e-001	-1.076250e+000
5.136732e-001	-1.079250e+000
5.126966e-001	-1.079625e+000
5.117200e-001	-1.079250e+000
5.107435e-001	-1.082250e+000
5.097669e-001	-1.081500e+000
5.087903e-001	-1.083000e+000
5.078138e-001	-1.084875e+000
5.068372e-001	-1.084875e+000
5.058606e-001	-1.085625e+000
5.048840e-001	-1.089375e+000
5.039075e-001	-1.088250e+000
5.029309e-001	-1.089375e+000
5.019543e-001	-1.091625e+000
5.009778e-001	-1.092000e+000
5.000012e-001	-1.092750e+000
4.990246e-001	-1.094250e+000
4.980481e-001	-1.095750e+000
4.970715e-001	-1.095750e+000
4.960949e-001	-1.098750e+000
4.951183e-001	-1.097625e+000
4.941418e-001	-1.101000e+000
4.931652e-001	-1.101750e+000
4.921886e-001	-1.102125e+000
4.912121e-001	-1.102125e+000
4.902355e-001	-1.104750e+000
4.892589e-001	-1.105125e+000
4.882824e-001	-1.105875e+000
4.873058e-001	-1.108500e+000
4.863292e-001	-1.109250e+000
4.853526e-001	-1.109625e+000
4.843761e-001	-1.111500e+000
4.833995e-001	-1.112625e+000
4.824229e-001	-1.113375e+000
4.814464e-001	-1.114500e+000
4.804698e-001	-1.116000e+000
4.794932e-001	-1.116000e+000
4.785167e-001	-1.119000e+000
4.775401e-001	-1.119750e+000
4.765635e-001	-1.119750e+000
4.755869e-001	-1.121625e+000
4.746104e-001	-1.122750e+000
4.736338e-001	-1.122750e+000
4.726572e-001	-1.125000e+000
4.716807e-001	-1.126875e+000
4.707041e-001	-1.126125e+000
4.697275e-001	-1.128375e+000
4.687510e-001	-1.130250e+000
4.677744e-001	-1.130625e+000
4.667978e-001	-1.131000e+000
4.658212e-001	-1.134000e+000
4.648447e-001	-1.133250e+000
4.638681e-001	-1.134375e+000
4.628915e-001	-1.137750e+000
4.619150e-001	-1.136625e+000
4.609384e-001	-1.138875e+000
4.599618e-001	-1.141125e+000
4.589853e-001	-1.140750e+000
4.580087e-001	-1.141875e+000
4.570321e-001	-1.144125e+000
4.560555e-001	-1.144875e+000
4.550790e-001	-1.145250e+000
4.541024e-001	-1.147875e+000
4.531258e-001	-1.148625e+000
4.521493e-001	-1.149375e+000
4.511727e-001	-1.150500e+000
4.501961e-001	-1.153875e+000
4.492196e-001	-1.152750e+000
4.482430e-001	-1.155375e+000
4.472664e-001	-1.154625e+000
4.462898e-001	-1.156875e+000
4.453133e-001	-1.159125e+000
4.443367e-001	-1.159125e+000
4.433601e-001	-1.159500e+000
4.423836e-001	-1.162125e+000
4.414070e-001	-1.162875e+000
4.404304e-001	-1.164000e+000
4.394539e-001	-1.165125e+000
4.384773e-001	-1.167000e+000
4.375007e-001	-1.167000e+000
4.365241e-001	-1.170000e+000
4.355476e-001	-1.170375e+000
4.345710e-001	-1.171500e+000
4.335944e-001	-1.173000e+000
4.326179e-001	-1.174875e+000
4.316413e-001	-1.174500e+000
4.306647e-001	-1.177500e+000
4.296882e-001	-1.177125e+000
4.287116e-001	-1.178250e+000
4.277350e-001	-1.180125e+000
4.267584e-001	-1.181625e+000
4.257819e-001	-1.181625e+000
4.248053e-001	-1.183125e+000
4.238287e-001	-1.186125e+000
4.228522e-001	-1.185375e+000
4.218756e-001	-1.187625e+000
4.208990e-001	-1.189875e+000
4.199225e-001	-1.188750e+000
4.189459e-001	-1.192500e+000
4.179693e-001	-1.191750e+000
4.169927e-001	-1.194000e+000
4.160162e-001	-1.193625e+000
4.150396e-001	-1.197000e+000
4.140630e-001	-1.197375e+000
4.130865e-001	-1.198875e+000
4.121099e-001	-1.201500e+000
4.111333e-001	-1.200750e+000
4.101568e-001	-1.203000e+000
4.091802e-001	-1.204500e+000
4.082036e-001	-1.205250e+000
4.072270e-001	-1.206000e+000
4.062505e-001	-1.207875e+000
4.052739e-001	-1.208625e+000
4.042973e-001	-1.210125e+000
4.033208e-001	-1.212375e+000
4.023442e-001	-1.212375e+000
4.013676e-001	-1.213500e+000
4.003911e-001	-1.214625e+000
3.994145e-001	-1.216500e+000
3.984379e-001	-1.217625e+000
3.974613e-001	-1.219875e+000
3.964848e-001	-1.219875e+000
3.955082e-001	-1.220625e+000
3.945316e-001	-1.222875e+000
3.935551e-001	-1.223625e+000
3.925785e-001	-1.225125e+000
3.916019e-001	-1.225500e+000
3.906254e-001	-1.228500e+000
3.896488e-001	-1.227375e+000
3.886722e-001	-1.230000e+000
3.876956e-001	-1.230375e+000
3.867191e-001	-1.232250e+000
3.857425e-001	-1.233750e+000
3.847659e-001	-1.235250e+000
3.837894e-001	-1.235250e+000
3.828128e-001	-1.236000e+000
3.818362e-001	-1.239375e+000
3.808597e-001	-1.239000e+000
3.798831e-001	-1.240875e+000
3.789065e-001	-1.241625e+000
3.779300e-001	-1.242750e+000
3.769534e-001	-1.244250e+000
3.759768e-001	-1.246500e+000
3.750002e-001	-1.246875e+000
3.740237e-001	-1.248750e+000
3.730471e-001	-1.250250e+000
3.720705e-001	-1.250625e+000
3.710940e-001	-1.251750e+000
3.701174e-001	-1.254000e+000
3.691408e-001	-1.254375e+000
3.681643e-001	-1.256625e+000
3.671877e-001	-1.257000e+000
3.662111e-001	-1.258875e+000
3.652345e-001	-1.260750e+000
3.642580e-001	-1.261500e+000
3.632814e-001	-1.262250e+000
3.623048e-001	-1.264500e+000
3.613283e-001	-1.265625e+000
3.603517e-001	-1.266375e+000
3.593751e-001	-1.267875e+000
3.583986e-001	-1.269375e+000
3.574220e-001	-1.272000e+000
3.564454e-001	-1.272000e+000
3.554688e-001	-1.273875e+000
3.544923e-001	-1.273500e+000
3.535157e-001	-1.275750e+000
3.525391e-001	-1.276875e+000
3.515626e-001	-1.278750e+000
3.505860e-001	-1.279500e+000
3.496094e-001	-1.279875e+000
3.486329e-001	-1.281750e+000
3.476563e-001	-1.282875e+000
3.466797e-001	-1.285125e+000
3.457031e-001	-1.284375e+000
3.447266e-001	-1.287000e+000
3.437500e-001	-1.287375e+000
3.427734e-001	-1.288125e+000
3.417969e-001	-1.290750e+000
3.408203e-001	-1.291500e+000
3.398437e-001	-1.293000e+000
3.388672e-001	-1.292250e+000
3.378906e-001	-1.296000e+000
3.369140e-001	-1.295250e+000
3.359374e-001	-1.298250e+000
3.349609e-001	-1.299750e+000
3.339843e-001	-1.300875e+000
3.330077e-001	-1.301625e+000
3.320312e-001	-1.303875e+000
3.310546e-001	-1.305000e+000
3.300780e-001	-1.305750e+000
3.291015e-001	-1.307250e+000
3.281249e-001	-1.309875e+000
3.271483e-001	-1.310250e+000
3.261717e-001	-1.311000e+000
3.251952e-001	-1.312500e+000
3.242186e-001	-1.314000e+000
3.232420e-001	-1.315125e+000
3.222655e-001	-1.317375e+000
3.212889e-001	-1.317000e+000
3.203123e-001	-1.319250e+000
3.193358e-001	-1.320750e+000
3.183592e-001	-1.321875e+000
3.173826e-001	-1.323000e+000
3.164060e-001	-1.325250e+000
3.154295e-001	-1.326000e+000
3.144529e-001	-1.326750e+000
3.134763e-001	-1.329750e+000
3.124998e-001	-1.329750e+000
3.115232e-001	-1.330875e+000
3.105466e-001	-1.333875e+000
3.095701e-001	-1.334250e+000
3.085935e-001	-1.335000e+000
3.076169e-001	-1.337625e+000
3.066403e-001	-1.338750e+000
3.056638e-001	-1.339125e+000
3.046872e-001	-1.342500e+000
3.037106e-001	-1.341750e+000
3.027341e-001	-1.344000e+000
3.017575e-001	-1.345875e+000
3.007809e-001	-1.345875e+000
2.998044e-001	-1.348125e+000
2.988278e-001	-1.348875e+000
2.978512e-001	-1.351875e+000
2.968746e-001	-1.350750e+000
2.958981e-001	-1.354125e+000
2.949215e-001	-1.354875e+000
2.939449e-001	-1.355625e+000
2.929684e-001	-1.357875e+000
2.919918e-001	-1.359375e+000
2.910152e-001	-1.359750e+000
2.900387e-001	-1.361250e+000
2.890621e-001	-1.364250e+000
2.880855e-001	-1.363125e+000
2.871089e-001	-1.365750e+000
2.861324e-001	-1.366875e+000
2.851558e-001	-1.367250e+000
2.841792e-001	-1.369125e+000
2.832027e-001	-1.371750e+000
2.822261e-001	-1.373250e+000
2.812495e-001	-1.373250e+000
2.802730e-001	-1.376250e+000
2.792964e-001	-1.375875e+000
2.783198e-001	-1.377750e+000
2.773432e-001	-1.378875e+000
2.763667e-001	-1.379625e+000
2.753901e-001	-1.381125e+000
2.744135e-001	-1.383000e+000
2.734370e-001	-1.384875e+000
2.724604e-001	-1.386375e+000
2.714838e-001	-1.387125e+000
2.705073e-001	-1.388625e+000
2.695307e-001	-1.389375e+000
2.685541e-001	-1.392000e+000
2.675775e-001	-1.392375e+000
2.666010e-001	-1.395000e+000
2.656244e-001	-1.396500e+000
2.646478e-001	-1.397250e+000
2.636713e-001	-1.398375e+000
2.626947e-001	-1.400625e+000
2.617181e-001	-1.401750e+000
2.607416e-001	-1.403625e+000
2.597650e-001	-1.403625e+000
2.587884e-001	-1.405500e+000
2.578118e-001	-1.406625e+000
2.568353e-001	-1.408875e+000
2.558587e-001	-1.408875e+000
2.548821e-001	-1.410375e+000
2.539056e-001	-1.411875e+000
2.529290e-001	-1.413375e+000
2.519524e-001	-1.413750e+000
2.509759e-001	-1.416000e+000
2.499993e-001	-1.417125e+000
2.490227e-001	-1.417500e+000
2.480461e-001	-1.420875e+000
2.470696e-001	-1.422000e+000
2.460930e-001	-1.423500e+000
2.451164e-001	-1.425375e+000
2.441399e-001	-1.426875e+000
2.431633e-001	-1.426875e+000
2.421867e-001	-1.429500e+000
2.412102e-001	-1.430625e+000
2.402336e-001	-1.432500e+000
2.392570e-001	-1.434000e+000
2.382805e-001	-1.436250e+000
2.373039e-001	-1.435125e+000
2.363274e-001	-1.439250e+000
2.353508e-001	-1.440000e+000
2.343742e-001	-1.440375e+000
2.333977e-001	-1.443375e+000
2.324211e-001	-1.444125e+000
2.314446e-001	-1.444500e+000
2.304680e-001	-1.447125e+000
2.294915e-001	-1.449000e+000
2.285149e-001	-1.450125e+000
2.275384e-001	-1.452000e+000
2.265618e-001	-1.452750e+000
2.255852e-001	-1.453875e+000
2.246087e-001	-1.456875e+000
2.236321e-001	-1.458000e+000
2.226556e-001	-1.458750e+000
2.216790e-001	-1.460250e+000
2.207025e-001	-1.462125e+000
2.197259e-001	-1.462125e+000
2.187493e-001	-1.464375e+000
2.177728e-001	-1.466250e+000
2.167962e-001	-1.467000e+000
2.158197e-001	-1.469250e+000
2.148431e-001	-1.470375e+000
2.138666e-001	-1.471125e+000
2.128900e-001	-1.474125e+000
2.119135e-001	-1.474500e+000
2.109369e-001	-1.476375e+000
2.099603e-001	-1.477500e+000
2.089838e-001	-1.479750e+000
2.080072e-001	-1.479750e+000
2.070307e-001	-1.482000e+000
2.060541e-001	-1.485375e+000
2.050776e-001	-1.483875e+000
2.041010e-001	-1.486500e+000
2.031245e-001	-1.487250e+000
2.021479e-001	-1.489125e+000
2.011713e-001	-1.491375e+000
2.001948e-001	-1.492500e+000
1.992182e-001	-1.494750e+000
1.982417e-001	-1.495875e+000
