    nm         	 V
9.970766e+001	-9.611250e-001
9.961001e+001	-9.622500e-001
9.951235e+001	-9.660000e-001
9.941469e+001	-9.667500e-001
9.931703e+001	-9.675000e-001
9.921938e+001	-9.671250e-001
9.912172e+001	-9.682500e-001
9.902406e+001	-9.712500e-001
9.892641e+001	-9.731250e-001
9.882875e+001	-9.746250e-001
9.873109e+001	-9.753750e-001
9.863344e+001	-9.765000e-001
9.853578e+001	-9.776250e-001
9.843812e+001	-9.791250e-001
9.834046e+001	-9.821250e-001
9.824281e+001	-9.817500e-001
9.814515e+001	-9.840000e-001
9.804749e+001	-9.858750e-001
9.794984e+001	-9.866250e-001
9.785218e+001	-9.885000e-001
9.775452e+001	-9.896250e-001
9.765687e+001	-9.918750e-001
9.755921e+001	-9.926250e-001
9.746155e+001	-9.948750e-001
9.736389e+001	-9.956250e-001
9.726624e+001	-9.956250e-001
9.716858e+001	-9.993750e-001
9.707092e+001	-9.997500e-001
9.697327e+001	-1.002375e+000
9.687561e+001	-1.004250e+000
9.677795e+001	-1.005000e+000
9.668030e+001	-1.004250e+000
9.658264e+001	-1.006875e+000
9.648498e+001	-1.009125e+000
9.638732e+001	-1.010250e+000
9.628967e+001	-1.013625e+000
9.619201e+001	-1.014375e+000
9.609435e+001	-1.015125e+000
9.599670e+001	-1.015500e+000
9.589904e+001	-1.018125e+000
9.580138e+001	-1.019250e+000
9.570373e+001	-1.021125e+000
9.560607e+001	-1.022625e+000
9.550841e+001	-1.023375e+000
9.541075e+001	-1.026000e+000
9.531310e+001	-1.026000e+000
9.521544e+001	-1.027500e+000
9.511778e+001	-1.029750e+000
9.502013e+001	-1.030875e+000
9.492247e+001	-1.032750e+000
9.482481e+001	-1.035000e+000
9.472716e+001	-1.036875e+000
9.462950e+001	-1.035750e+000
9.453184e+001	-1.039875e+000
9.443418e+001	-1.039875e+000
9.433653e+001	-1.042125e+000
9.423887e+001	-1.043250e+000
9.414121e+001	-1.044375e+000
9.404356e+001	-1.045125e+000
9.394590e+001	-1.047375e+000
9.384824e+001	-1.049250e+000
9.375059e+001	-1.050375e+000
9.365293e+001	-1.051500e+000
9.355527e+001	-1.052625e+000
9.345761e+001	-1.053750e+000
9.335996e+001	-1.057125e+000
9.326230e+001	-1.057875e+000
9.316464e+001	-1.058625e+000
9.306699e+001	-1.059375e+000
9.296933e+001	-1.062750e+000
9.287167e+001	-1.062750e+000
9.277402e+001	-1.066125e+000
9.267636e+001	-1.066500e+000
9.257870e+001	-1.066500e+000
9.248105e+001	-1.068000e+000
9.238339e+001	-1.071375e+000
9.228573e+001	-1.071750e+000
9.218807e+001	-1.073625e+000
9.209042e+001	-1.075500e+000
9.199276e+001	-1.075875e+000
9.189510e+001	-1.078125e+000
9.179745e+001	-1.080750e+000
9.169979e+001	-1.080375e+000
9.160213e+001	-1.082625e+000
9.150448e+001	-1.083750e+000
9.140682e+001	-1.084500e+000
9.130916e+001	-1.086750e+000
9.121150e+001	-1.089750e+000
9.111385e+001	-1.089000e+000
9.101619e+001	-1.091625e+000
9.091853e+001	-1.093875e+000
9.082088e+001	-1.093875e+000
9.072322e+001	-1.095375e+000
9.062556e+001	-1.098375e+000
9.052791e+001	-1.098750e+000
9.043025e+001	-1.101000e+000
9.033259e+001	-1.101750e+000
9.023493e+001	-1.102875e+000
9.013728e+001	-1.104750e+000
9.003962e+001	-1.107000e+000
8.994196e+001	-1.107000e+000
8.984431e+001	-1.108875e+000
8.974665e+001	-1.110000e+000
8.964899e+001	-1.111875e+000
8.955134e+001	-1.112250e+000
8.945368e+001	-1.115250e+000
8.935602e+001	-1.117500e+000
8.925836e+001	-1.117500e+000
8.916071e+001	-1.121250e+000
8.906305e+001	-1.121625e+000
8.896539e+001	-1.121625e+000
8.886774e+001	-1.125000e+000
8.877008e+001	-1.126125e+000
8.867242e+001	-1.128000e+000
8.857477e+001	-1.128750e+000
8.847711e+001	-1.130250e+000
8.837945e+001	-1.132500e+000
8.828179e+001	-1.134375e+000
8.818414e+001	-1.137000e+000
8.808648e+001	-1.135875e+000
8.798882e+001	-1.137000e+000
8.789117e+001	-1.140375e+000
8.779351e+001	-1.140375e+000
8.769585e+001	-1.144500e+000
8.759820e+001	-1.146000e+000
8.750054e+001	-1.145250e+000
8.740288e+001	-1.147875e+000
8.730522e+001	-1.150875e+000
8.720757e+001	-1.151250e+000
8.710991e+001	-1.153875e+000
8.701225e+001	-1.155000e+000
8.691460e+001	-1.155750e+000
8.681694e+001	-1.156500e+000
8.671928e+001	-1.159875e+000
8.662163e+001	-1.160625e+000
8.652397e+001	-1.162875e+000
8.642631e+001	-1.165875e+000
8.632865e+001	-1.165500e+000
8.623100e+001	-1.168125e+000
8.613334e+001	-1.169625e+000
8.603568e+001	-1.170375e+000
8.593803e+001	-1.172250e+000
8.584037e+001	-1.174875e+000
8.574271e+001	-1.175250e+000
8.564506e+001	-1.176750e+000
8.554740e+001	-1.180500e+000
8.544974e+001	-1.180125e+000
8.535208e+001	-1.182375e+000
8.525443e+001	-1.183875e+000
8.515677e+001	-1.183875e+000
8.505911e+001	-1.186500e+000
8.496146e+001	-1.189125e+000
8.486380e+001	-1.190625e+000
8.476614e+001	-1.191750e+000
8.466849e+001	-1.193250e+000
8.457083e+001	-1.194375e+000
8.447317e+001	-1.196250e+000
8.437551e+001	-1.199625e+000
8.427786e+001	-1.200375e+000
8.418020e+001	-1.200750e+000
8.408254e+001	-1.203750e+000
8.398489e+001	-1.203000e+000
8.388723e+001	-1.204125e+000
8.378957e+001	-1.208250e+000
8.369192e+001	-1.211625e+000
8.359426e+001	-1.210500e+000
8.349660e+001	-1.213125e+000
8.339894e+001	-1.214250e+000
8.330129e+001	-1.213875e+000
8.320363e+001	-1.217250e+000
8.310597e+001	-1.219125e+000
8.300832e+001	-1.219125e+000
8.291066e+001	-1.221000e+000
8.281300e+001	-1.222500e+000
8.271535e+001	-1.224000e+000
8.261769e+001	-1.227750e+000
8.252003e+001	-1.228875e+000
8.242237e+001	-1.228125e+000
8.232472e+001	-1.230750e+000
8.222706e+001	-1.231875e+000
8.212940e+001	-1.232250e+000
8.203175e+001	-1.236750e+000
8.193409e+001	-1.239000e+000
8.183643e+001	-1.237875e+000
8.173878e+001	-1.239750e+000
8.164112e+001	-1.242000e+000
8.154346e+001	-1.242375e+000
8.144580e+001	-1.245000e+000
8.134815e+001	-1.247250e+000
8.125049e+001	-1.248375e+000
8.115283e+001	-1.248750e+000
8.105518e+001	-1.251375e+000
8.095752e+001	-1.252125e+000
8.085986e+001	-1.255500e+000
8.076221e+001	-1.257000e+000
8.066455e+001	-1.258125e+000
8.056689e+001	-1.258500e+000
8.046923e+001	-1.260375e+000
8.037158e+001	-1.261125e+000
8.027392e+001	-1.263000e+000
8.017626e+001	-1.266375e+000
8.007861e+001	-1.267125e+000
7.998095e+001	-1.268250e+000
7.988329e+001	-1.270500e+000
7.978564e+001	-1.272750e+000
7.968798e+001	-1.272750e+000
7.959032e+001	-1.274625e+000
7.949266e+001	-1.276125e+000
7.939501e+001	-1.276500e+000
7.929735e+001	-1.279125e+000
7.919969e+001	-1.281750e+000
7.910204e+001	-1.282875e+000
7.900438e+001	-1.284750e+000
7.890672e+001	-1.285125e+000
7.880907e+001	-1.287375e+000
7.871141e+001	-1.288875e+000
7.861375e+001	-1.290375e+000
7.851609e+001	-1.291125e+000
7.841844e+001	-1.294125e+000
7.832078e+001	-1.294500e+000
7.822312e+001	-1.295625e+000
7.812547e+001	-1.298625e+000
7.802781e+001	-1.300500e+000
7.793015e+001	-1.300875e+000
7.783250e+001	-1.303125e+000
7.773484e+001	-1.303875e+000
7.763718e+001	-1.305000e+000
7.753953e+001	-1.307250e+000
7.744187e+001	-1.308000e+000
7.734421e+001	-1.310250e+000
7.724655e+001	-1.312500e+000
7.714890e+001	-1.314000e+000
7.705124e+001	-1.314750e+000
7.695358e+001	-1.317000e+000
7.685593e+001	-1.318125e+000
7.675827e+001	-1.318875e+000
7.666061e+001	-1.321125e+000
7.656296e+001	-1.322625e+000
7.646530e+001	-1.323750e+000
7.636764e+001	-1.326375e+000
7.626998e+001	-1.327875e+000
7.617233e+001	-1.328250e+000
7.607467e+001	-1.330875e+000
7.597701e+001	-1.331625e+000
7.587936e+001	-1.333125e+000
7.578170e+001	-1.335375e+000
7.568404e+001	-1.336875e+000
7.558639e+001	-1.338000e+000
7.548873e+001	-1.339875e+000
7.539107e+001	-1.341000e+000
7.529341e+001	-1.342125e+000
7.519576e+001	-1.344750e+000
7.509810e+001	-1.346625e+000
7.500044e+001	-1.347000e+000
7.490279e+001	-1.348875e+000
7.480513e+001	-1.349250e+000
7.470747e+001	-1.350750e+000
7.460982e+001	-1.353375e+000
7.451216e+001	-1.356750e+000
7.441450e+001	-1.356750e+000
7.431684e+001	-1.358250e+000
7.421919e+001	-1.359000e+000
7.412153e+001	-1.359750e+000
7.402387e+001	-1.363125e+000
7.392622e+001	-1.365000e+000
7.382856e+001	-1.365375e+000
7.373090e+001	-1.365750e+000
7.363325e+001	-1.368375e+000
7.353559e+001	-1.370250e+000
7.343793e+001	-1.372500e+000
7.334027e+001	-1.374375e+000
7.324262e+001	-1.374750e+000
7.314496e+001	-1.375875e+000
7.304730e+001	-1.377750e+000
7.294965e+001	-1.380375e+000
7.285199e+001	-1.381500e+000
7.275433e+001	-1.383375e+000
7.265668e+001	-1.383750e+000
7.255902e+001	-1.385625e+000
7.246136e+001	-1.387875e+000
7.236370e+001	-1.390500e+000
7.226605e+001	-1.390875e+000
7.216839e+001	-1.393125e+000
7.207073e+001	-1.392750e+000
7.197308e+001	-1.395000e+000
7.187542e+001	-1.396875e+000
7.177776e+001	-1.399875e+000
7.168011e+001	-1.399875e+000
7.158245e+001	-1.401750e+000
7.148479e+001	-1.402500e+000
7.138713e+001	-1.404000e+000
7.128948e+001	-1.406250e+000
7.119182e+001	-1.408125e+000
7.109416e+001	-1.409250e+000
7.099651e+001	-1.410750e+000
7.089885e+001	-1.411875e+000
7.080119e+001	-1.414125e+000
7.070354e+001	-1.414875e+000
7.060588e+001	-1.416750e+000
7.050822e+001	-1.418625e+000
7.041056e+001	-1.419750e+000
7.031291e+001	-1.422000e+000
7.021525e+001	-1.422750e+000
7.011759e+001	-1.423875e+000
7.001994e+001	-1.426125e+000
6.992228e+001	-1.426875e+000
6.982462e+001	-1.428750e+000
6.972697e+001	-1.431000e+000
6.962931e+001	-1.432125e+000
6.953165e+001	-1.433250e+000
6.943399e+001	-1.433625e+000
6.933634e+001	-1.435500e+000
6.923868e+001	-1.437000e+000
6.914102e+001	-1.438875e+000
6.904337e+001	-1.441125e+000
6.894571e+001	-1.441125e+000
6.884805e+001	-1.443000e+000
6.875040e+001	-1.443750e+000
6.865274e+001	-1.443750e+000
6.855508e+001	-1.445625e+000
6.845742e+001	-1.446750e+000
6.835977e+001	-1.446750e+000
6.826211e+001	-1.448250e+000
6.816445e+001	-1.450125e+000
6.806680e+001	-1.451250e+000
6.796914e+001	-1.450875e+000
6.787148e+001	-1.452375e+000
6.777383e+001	-1.453500e+000
6.767617e+001	-1.455750e+000
6.757851e+001	-1.456875e+000
6.748085e+001	-1.458000e+000
6.738320e+001	-1.459875e+000
6.728554e+001	-1.460250e+000
6.718788e+001	-1.462125e+000
6.709023e+001	-1.463625e+000
6.699257e+001	-1.465875e+000
6.689491e+001	-1.465875e+000
6.679726e+001	-1.466625e+000
6.669960e+001	-1.467750e+000
6.660194e+001	-1.468875e+000
6.650428e+001	-1.469625e+000
6.640663e+001	-1.470750e+000
6.630897e+001	-1.472625e+000
6.621131e+001	-1.472250e+000
6.611366e+001	-1.474500e+000
6.601600e+001	-1.474500e+000
6.591834e+001	-1.476375e+000
6.582069e+001	-1.477500e+000
6.572303e+001	-1.477500e+000
6.562537e+001	-1.479000e+000
6.552771e+001	-1.480875e+000
6.543006e+001	-1.481625e+000
6.533240e+001	-1.480875e+000
6.523474e+001	-1.482750e+000
6.513709e+001	-1.481250e+000
6.503943e+001	-1.482375e+000
6.494177e+001	-1.484625e+000
6.484412e+001	-1.485750e+000
6.474646e+001	-1.485375e+000
6.464880e+001	-1.465500e+000
6.455114e+001	-1.456125e+000
6.445349e+001	-1.455375e+000
6.435583e+001	-1.455000e+000
6.425817e+001	-1.454625e+000
6.416052e+001	-1.453875e+000
6.406286e+001	-1.454250e+000
6.396520e+001	-1.454250e+000
6.386755e+001	-1.453875e+000
6.376989e+001	-1.453875e+000
6.367223e+001	-1.453875e+000
6.357457e+001	-1.454625e+000
6.347692e+001	-1.452750e+000
6.337926e+001	-1.451250e+000
6.328160e+001	-1.450875e+000
6.318395e+001	-1.451625e+000
6.308629e+001	-1.451250e+000
6.298863e+001	-1.451625e+000
6.289098e+001	-1.451625e+000
6.279332e+001	-1.451625e+000
6.269566e+001	-1.450875e+000
6.259801e+001	-1.450875e+000
6.250035e+001	-1.450125e+000
6.240269e+001	-1.450125e+000
6.230503e+001	-1.450125e+000
6.220738e+001	-1.450500e+000
6.210972e+001	-1.450500e+000
6.201206e+001	-1.450875e+000
6.191441e+001	-1.451250e+000
6.181675e+001	-1.451250e+000
6.171909e+001	-1.449750e+000
6.162144e+001	-1.447500e+000
6.152378e+001	-1.447500e+000
6.142612e+001	-1.447500e+000
6.132846e+001	-1.446750e+000
6.123081e+001	-1.445250e+000
6.113315e+001	-1.444875e+000
6.103549e+001	-1.444875e+000
6.093784e+001	-1.444500e+000
6.084018e+001	-1.444875e+000
6.074252e+001	-1.444875e+000
6.064487e+001	-1.445250e+000
6.054721e+001	-1.445250e+000
6.044955e+001	-1.444875e+000
6.035189e+001	-1.445250e+000
6.025424e+001	-1.444500e+000
6.015658e+001	-1.445250e+000
6.005892e+001	-1.445250e+000
5.996127e+001	-1.445625e+000
5.986361e+001	-1.445250e+000
5.976595e+001	-1.445250e+000
5.966830e+001	-1.445250e+000
5.957064e+001	-1.445625e+000
5.947298e+001	-1.445625e+000
5.937532e+001	-1.445625e+000
5.927767e+001	-1.445625e+000
5.918001e+001	-1.445625e+000
5.908235e+001	-1.445625e+000
5.898470e+001	-1.445625e+000
5.888704e+001	-1.445250e+000
5.878938e+001	-1.445250e+000
5.869173e+001	-1.445250e+000
5.859407e+001	-1.446000e+000
5.849641e+001	-1.445625e+000
5.839875e+001	-1.445625e+000
5.830110e+001	-1.446000e+000
5.820344e+001	-1.445625e+000
5.810578e+001	-1.446000e+000
5.800813e+001	-1.445625e+000
5.791047e+001	-1.446000e+000
5.781281e+001	-1.446000e+000
5.771516e+001	-1.446375e+000
5.761750e+001	-1.446000e+000
5.751984e+001	-1.446000e+000
5.742218e+001	-1.446375e+000
5.732453e+001	-1.446750e+000
5.722687e+001	-1.446375e+000
5.712921e+001	-1.446375e+000
5.703156e+001	-1.446750e+000
5.693390e+001	-1.446375e+000
5.683624e+001	-1.446750e+000
5.673859e+001	-1.446750e+000
5.664093e+001	-1.446750e+000
5.654327e+001	-1.446750e+000
5.644561e+001	-1.446750e+000
5.634796e+001	-1.446375e+000
5.625030e+001	-1.447125e+000
5.615264e+001	-1.446375e+000
5.605499e+001	-1.447125e+000
5.595733e+001	-1.446750e+000
5.585967e+001	-1.447125e+000
5.576202e+001	-1.447125e+000
5.566436e+001	-1.447125e+000
5.556670e+001	-1.447125e+000
5.546904e+001	-1.447500e+000
5.537139e+001	-1.446750e+000
5.527373e+001	-1.447500e+000
5.517607e+001	-1.447125e+000
5.507842e+001	-1.447125e+000
5.498076e+001	-1.447500e+000
5.488310e+001	-1.447500e+000
5.478545e+001	-1.447500e+000
5.468779e+001	-1.447500e+000
5.459013e+001	-1.447500e+000
5.449247e+001	-1.447500e+000
5.439482e+001	-1.447500e+000
5.429716e+001	-1.447500e+000
5.419950e+001	-1.447500e+000
5.410185e+001	-1.447500e+000
5.400419e+001	-1.447875e+000
5.390653e+001	-1.447500e+000
5.380888e+001	-1.447500e+000
5.371122e+001	-1.447875e+000
5.361356e+001	-1.447875e+000
5.351590e+001	-1.447500e+000
5.341825e+001	-1.447875e+000
5.332059e+001	-1.447875e+000
5.322293e+001	-1.448250e+000
5.312528e+001	-1.447875e+000
5.302762e+001	-1.448250e+000
5.292996e+001	-1.447500e+000
5.283231e+001	-1.447875e+000
5.273465e+001	-1.448250e+000
5.263699e+001	-1.448250e+000
5.253933e+001	-1.448250e+000
5.244168e+001	-1.447875e+000
5.234402e+001	-1.448250e+000
5.224636e+001	-1.447875e+000
5.214871e+001	-1.448250e+000
5.205105e+001	-1.448250e+000
5.195339e+001	-1.447875e+000
5.185574e+001	-1.448250e+000
5.175808e+001	-1.448250e+000
5.166042e+001	-1.448250e+000
5.156276e+001	-1.448250e+000
5.146511e+001	-1.448625e+000
5.136745e+001	-1.448250e+000
5.126979e+001	-1.448625e+000
5.117214e+001	-1.448250e+000
5.107448e+001	-1.448250e+000
5.097682e+001	-1.448250e+000
5.087917e+001	-1.448250e+000
5.078151e+001	-1.448625e+000
5.068385e+001	-1.448625e+000
5.058619e+001	-1.448250e+000
5.048854e+001	-1.448625e+000
5.039088e+001	-1.448625e+000
5.029322e+001	-1.448625e+000
5.019557e+001	-1.448625e+000
