    nm         	 V
9.990298e+001	-1.147500e+000
9.980532e+001	-1.149375e+000
9.970766e+001	-1.149750e+000
9.961001e+001	-1.150875e+000
9.951235e+001	-1.153875e+000
9.941469e+001	-1.153500e+000
9.931703e+001	-1.157250e+000
9.921938e+001	-1.159500e+000
9.912172e+001	-1.159500e+000
9.902406e+001	-1.161750e+000
9.892641e+001	-1.164750e+000
9.882875e+001	-1.164000e+000
9.873109e+001	-1.165875e+000
9.863344e+001	-1.168500e+000
9.853578e+001	-1.168125e+000
9.843812e+001	-1.170000e+000
9.834046e+001	-1.171500e+000
9.824281e+001	-1.171500e+000
9.814515e+001	-1.174500e+000
9.804749e+001	-1.176375e+000
9.794984e+001	-1.177125e+000
9.785218e+001	-1.180125e+000
9.775452e+001	-1.181625e+000
9.765687e+001	-1.181625e+000
9.755921e+001	-1.185375e+000
9.746155e+001	-1.188000e+000
9.736389e+001	-1.186500e+000
9.726624e+001	-1.188000e+000
9.716858e+001	-1.192125e+000
9.707092e+001	-1.192500e+000
9.697327e+001	-1.194375e+000
9.687561e+001	-1.198500e+000
9.677795e+001	-1.198125e+000
9.668030e+001	-1.199250e+000
9.658264e+001	-1.202250e+000
9.648498e+001	-1.203375e+000
9.638732e+001	-1.205625e+000
9.628967e+001	-1.207500e+000
9.619201e+001	-1.208625e+000
9.609435e+001	-1.210500e+000
9.599670e+001	-1.212000e+000
9.589904e+001	-1.212750e+000
9.580138e+001	-1.214625e+000
9.570373e+001	-1.218375e+000
9.560607e+001	-1.216500e+000
9.550841e+001	-1.218750e+000
9.541075e+001	-1.221000e+000
9.531310e+001	-1.222500e+000
9.521544e+001	-1.222500e+000
9.511778e+001	-1.227000e+000
9.502013e+001	-1.227375e+000
9.492247e+001	-1.228500e+000
9.482481e+001	-1.232625e+000
9.472716e+001	-1.235250e+000
9.462950e+001	-1.236375e+000
9.453184e+001	-1.237500e+000
9.443418e+001	-1.238250e+000
9.433653e+001	-1.240875e+000
9.423887e+001	-1.243875e+000
9.414121e+001	-1.246500e+000
9.404356e+001	-1.246500e+000
9.394590e+001	-1.249500e+000
9.384824e+001	-1.248000e+000
9.375059e+001	-1.250250e+000
9.365293e+001	-1.254000e+000
9.355527e+001	-1.254375e+000
9.345761e+001	-1.257000e+000
9.335996e+001	-1.259625e+000
9.326230e+001	-1.260375e+000
9.316464e+001	-1.259625e+000
9.306699e+001	-1.264875e+000
9.296933e+001	-1.267875e+000
9.287167e+001	-1.266375e+000
9.277402e+001	-1.270125e+000
9.267636e+001	-1.270875e+000
9.257870e+001	-1.269750e+000
9.248105e+001	-1.272750e+000
9.238339e+001	-1.275750e+000
9.228573e+001	-1.278000e+000
9.218807e+001	-1.278750e+000
9.209042e+001	-1.281000e+000
9.199276e+001	-1.282125e+000
9.189510e+001	-1.284750e+000
9.179745e+001	-1.285875e+000
9.169979e+001	-1.287000e+000
9.160213e+001	-1.289250e+000
9.150448e+001	-1.290000e+000
9.140682e+001	-1.291125e+000
9.130916e+001	-1.294125e+000
9.121150e+001	-1.297875e+000
9.111385e+001	-1.296375e+000
9.101619e+001	-1.298250e+000
9.091853e+001	-1.300125e+000
9.082088e+001	-1.300125e+000
9.072322e+001	-1.304250e+000
9.062556e+001	-1.306875e+000
9.052791e+001	-1.307250e+000
9.043025e+001	-1.308000e+000
9.033259e+001	-1.309500e+000
9.023493e+001	-1.310625e+000
9.013728e+001	-1.312875e+000
9.003962e+001	-1.315500e+000
8.994196e+001	-1.315500e+000
8.984431e+001	-1.317000e+000
8.974665e+001	-1.318500e+000
8.964899e+001	-1.321875e+000
8.955134e+001	-1.324875e+000
8.945368e+001	-1.327500e+000
8.935602e+001	-1.326750e+000
8.925836e+001	-1.328625e+000
8.916071e+001	-1.329750e+000
8.906305e+001	-1.331625e+000
8.896539e+001	-1.336500e+000
8.886774e+001	-1.337250e+000
8.877008e+001	-1.337625e+000
8.867242e+001	-1.339500e+000
8.857477e+001	-1.342875e+000
8.847711e+001	-1.344000e+000
8.837945e+001	-1.346625e+000
8.828179e+001	-1.348125e+000
8.818414e+001	-1.348500e+000
8.808648e+001	-1.349625e+000
8.798882e+001	-1.352625e+000
8.789117e+001	-1.353375e+000
8.779351e+001	-1.355625e+000
8.769585e+001	-1.358250e+000
8.759820e+001	-1.357500e+000
8.750054e+001	-1.359000e+000
8.740288e+001	-1.362000e+000
8.730522e+001	-1.363875e+000
8.720757e+001	-1.365750e+000
8.710991e+001	-1.367625e+000
8.701225e+001	-1.369125e+000
8.691460e+001	-1.369500e+000
8.681694e+001	-1.372875e+000
8.671928e+001	-1.374375e+000
8.662163e+001	-1.376250e+000
8.652397e+001	-1.378125e+000
8.642631e+001	-1.377750e+000
8.632865e+001	-1.378500e+000
8.623100e+001	-1.380750e+000
8.613334e+001	-1.383375e+000
8.603568e+001	-1.384500e+000
8.593803e+001	-1.386750e+000
8.584037e+001	-1.387875e+000
8.574271e+001	-1.389000e+000
8.564506e+001	-1.390875e+000
8.554740e+001	-1.393500e+000
8.544974e+001	-1.395375e+000
8.535208e+001	-1.396500e+000
8.525443e+001	-1.397625e+000
8.515677e+001	-1.400250e+000
8.505911e+001	-1.401375e+000
8.496146e+001	-1.403250e+000
8.486380e+001	-1.405875e+000
8.476614e+001	-1.407375e+000
8.466849e+001	-1.407000e+000
8.457083e+001	-1.408875e+000
8.447317e+001	-1.411875e+000
8.437551e+001	-1.413000e+000
8.427786e+001	-1.414500e+000
8.418020e+001	-1.416000e+000
8.408254e+001	-1.416750e+000
8.398489e+001	-1.418250e+000
8.388723e+001	-1.421250e+000
8.378957e+001	-1.422750e+000
8.369192e+001	-1.425375e+000
8.359426e+001	-1.426875e+000
8.349660e+001	-1.427625e+000
8.339894e+001	-1.430625e+000
8.330129e+001	-1.434375e+000
8.320363e+001	-1.434750e+000
8.310597e+001	-1.436625e+000
8.300832e+001	-1.438500e+000
8.291066e+001	-1.438125e+000
8.281300e+001	-1.441125e+000
8.271535e+001	-1.443750e+000
8.261769e+001	-1.445250e+000
8.252003e+001	-1.446750e+000
8.242237e+001	-1.449750e+000
8.232472e+001	-1.450125e+000
8.222706e+001	-1.451625e+000
8.212940e+001	-1.454625e+000
8.203175e+001	-1.454625e+000
8.193409e+001	-1.456500e+000
8.183643e+001	-1.459500e+000
8.173878e+001	-1.461000e+000
8.164112e+001	-1.463250e+000
8.154346e+001	-1.465125e+000
8.144580e+001	-1.465500e+000
8.134815e+001	-1.466250e+000
8.125049e+001	-1.469625e+000
8.115283e+001	-1.471125e+000
8.105518e+001	-1.473375e+000
8.095752e+001	-1.476375e+000
8.085986e+001	-1.476750e+000
8.076221e+001	-1.477875e+000
8.066455e+001	-1.479375e+000
8.056689e+001	-1.480125e+000
8.046923e+001	-1.481625e+000
8.037158e+001	-1.485000e+000
8.027392e+001	-1.486125e+000
8.017626e+001	-1.486500e+000
8.007861e+001	-1.487625e+000
7.998095e+001	-1.489500e+000
7.988329e+001	-1.492875e+000
7.978564e+001	-1.495500e+000
7.968798e+001	-1.497375e+000
7.959032e+001	-1.498125e+000
7.949266e+001	-1.500000e+000
7.939501e+001	-1.500375e+000
7.929735e+001	-1.501500e+000
7.919969e+001	-1.504875e+000
7.910204e+001	-1.507125e+000
7.900438e+001	-1.508625e+000
7.890672e+001	-1.511250e+000
7.880907e+001	-1.512375e+000
7.871141e+001	-1.512000e+000
7.861375e+001	-1.515375e+000
7.851609e+001	-1.518375e+000
7.841844e+001	-1.518375e+000
7.832078e+001	-1.520625e+000
7.822312e+001	-1.522125e+000
7.812547e+001	-1.523250e+000
7.802781e+001	-1.525500e+000
7.793015e+001	-1.528500e+000
7.783250e+001	-1.528875e+000
7.773484e+001	-1.530750e+000
7.763718e+001	-1.533000e+000
7.753953e+001	-1.534125e+000
7.744187e+001	-1.536000e+000
7.734421e+001	-1.536750e+000
7.724655e+001	-1.538250e+000
7.714890e+001	-1.542375e+000
7.705124e+001	-1.544250e+000
7.695358e+001	-1.545000e+000
7.685593e+001	-1.547625e+000
7.675827e+001	-1.549500e+000
7.666061e+001	-1.549500e+000
7.656296e+001	-1.552500e+000
7.646530e+001	-1.554375e+000
7.636764e+001	-1.555125e+000
7.626998e+001	-1.557750e+000
7.617233e+001	-1.561125e+000
7.607467e+001	-1.561125e+000
7.597701e+001	-1.563375e+000
7.587936e+001	-1.565625e+000
7.578170e+001	-1.564875e+000
7.568404e+001	-1.565625e+000
7.558639e+001	-1.567875e+000
7.548873e+001	-1.569000e+000
7.539107e+001	-1.572375e+000
7.529341e+001	-1.573875e+000
7.519576e+001	-1.574625e+000
7.509810e+001	-1.576125e+000
7.500044e+001	-1.578375e+000
7.490279e+001	-1.579125e+000
7.480513e+001	-1.582875e+000
7.470747e+001	-1.584750e+000
7.460982e+001	-1.583625e+000
7.451216e+001	-1.584750e+000
7.441450e+001	-1.588875e+000
7.431684e+001	-1.590000e+000
7.421919e+001	-1.592250e+000
7.412153e+001	-1.595625e+000
7.402387e+001	-1.596750e+000
7.392622e+001	-1.595250e+000
7.382856e+001	-1.598250e+000
7.373090e+001	-1.600875e+000
7.363325e+001	-1.601625e+000
7.353559e+001	-1.603500e+000
7.343793e+001	-1.605750e+000
7.334027e+001	-1.608375e+000
7.324262e+001	-1.609500e+000
7.314496e+001	-1.610625e+000
7.304730e+001	-1.611750e+000
7.294965e+001	-1.615125e+000
7.285199e+001	-1.616625e+000
7.275433e+001	-1.617000e+000
7.265668e+001	-1.620375e+000
7.255902e+001	-1.621875e+000
7.246136e+001	-1.622625e+000
7.236370e+001	-1.624500e+000
7.226605e+001	-1.628250e+000
7.216839e+001	-1.628625e+000
7.207073e+001	-1.629375e+000
7.197308e+001	-1.631250e+000
7.187542e+001	-1.632000e+000
7.177776e+001	-1.633875e+000
7.168011e+001	-1.635750e+000
7.158245e+001	-1.638000e+000
7.148479e+001	-1.639875e+000
7.138713e+001	-1.641375e+000
7.128948e+001	-1.642875e+000
7.119182e+001	-1.645125e+000
7.109416e+001	-1.646250e+000
7.099651e+001	-1.646625e+000
7.089885e+001	-1.647750e+000
7.080119e+001	-1.650750e+000
7.070354e+001	-1.651500e+000
7.060588e+001	-1.651875e+000
7.050822e+001	-1.654125e+000
7.041056e+001	-1.654875e+000
7.031291e+001	-1.656375e+000
7.021525e+001	-1.657875e+000
