    nm         	 V
4.716820e+002	-2.055375e+000
4.711937e+002	-2.055750e+000
4.707054e+002	-2.056125e+000
4.702171e+002	-2.057250e+000
4.697288e+002	-2.058000e+000
4.692405e+002	-2.058750e+000
4.687523e+002	-2.059500e+000
4.682640e+002	-2.059875e+000
4.677757e+002	-2.060250e+000
4.672874e+002	-2.061000e+000
4.667991e+002	-2.062125e+000
4.663108e+002	-2.062875e+000
4.658226e+002	-2.062500e+000
4.653343e+002	-2.063250e+000
4.648460e+002	-2.064375e+000
4.643577e+002	-2.064750e+000
4.638694e+002	-2.065875e+000
4.633811e+002	-2.066250e+000
4.628928e+002	-2.067750e+000
4.624046e+002	-2.067375e+000
4.619163e+002	-2.068500e+000
4.614280e+002	-2.068875e+000
4.609397e+002	-2.070000e+000
4.604514e+002	-2.070750e+000
4.599631e+002	-2.070750e+000
4.594748e+002	-2.071875e+000
4.589866e+002	-2.072625e+000
4.584983e+002	-2.073000e+000
4.580100e+002	-2.073750e+000
4.575217e+002	-2.074125e+000
4.570334e+002	-2.075250e+000
4.565451e+002	-2.076000e+000
4.560569e+002	-2.076750e+000
4.555686e+002	-2.076750e+000
4.550803e+002	-2.077875e+000
4.545920e+002	-2.078625e+000
4.541037e+002	-2.079000e+000
4.536154e+002	-2.079750e+000
4.531271e+002	-2.080125e+000
4.526389e+002	-2.080875e+000
4.521506e+002	-2.082375e+000
4.516623e+002	-2.083125e+000
4.511740e+002	-2.083500e+000
4.506857e+002	-2.083500e+000
4.501974e+002	-2.085000e+000
4.497091e+002	-2.085375e+000
4.492209e+002	-2.086500e+000
4.487326e+002	-2.087250e+000
4.482443e+002	-2.088000e+000
4.477560e+002	-2.088375e+000
4.472677e+002	-2.089500e+000
4.467794e+002	-2.089125e+000
4.462912e+002	-2.091000e+000
4.458029e+002	-2.091375e+000
4.453146e+002	-2.092125e+000
4.448263e+002	-2.092500e+000
4.443380e+002	-2.093625e+000
4.438497e+002	-2.094375e+000
4.433614e+002	-2.094375e+000
4.428732e+002	-2.096250e+000
4.423849e+002	-2.096250e+000
4.418966e+002	-2.097000e+000
4.414083e+002	-2.097750e+000
4.409200e+002	-2.098125e+000
4.404317e+002	-2.098875e+000
4.399434e+002	-2.100000e+000
4.394552e+002	-2.100375e+000
4.389669e+002	-2.101875e+000
4.384786e+002	-2.101875e+000
4.379903e+002	-2.102250e+000
4.375020e+002	-2.103375e+000
4.370137e+002	-2.104500e+000
4.365255e+002	-2.104875e+000
4.360372e+002	-2.105250e+000
4.355489e+002	-2.106375e+000
4.350606e+002	-2.106750e+000
4.345723e+002	-2.107875e+000
4.340840e+002	-2.108625e+000
4.335957e+002	-2.109000e+000
4.331075e+002	-2.109750e+000
4.326192e+002	-2.110875e+000
4.321309e+002	-2.111625e+000
4.316426e+002	-2.112000e+000
4.311543e+002	-2.112750e+000
4.306660e+002	-2.113500e+000
4.301777e+002	-2.114625e+000
4.296895e+002	-2.115000e+000
4.292012e+002	-2.115375e+000
4.287129e+002	-2.116875e+000
4.282246e+002	-2.116875e+000
4.277363e+002	-2.117625e+000
4.272480e+002	-2.119125e+000
4.267598e+002	-2.119875e+000
4.262715e+002	-2.120250e+000
4.257832e+002	-2.121375e+000
4.252949e+002	-2.122125e+000
4.248066e+002	-2.122500e+000
4.243183e+002	-2.123250e+000
4.238300e+002	-2.124375e+000
4.233418e+002	-2.124750e+000
4.228535e+002	-2.125500e+000
4.223652e+002	-2.126625e+000
4.218769e+002	-2.127375e+000
4.213886e+002	-2.127750e+000
4.209003e+002	-2.128500e+000
4.204121e+002	-2.129250e+000
4.199238e+002	-2.130000e+000
4.194355e+002	-2.130750e+000
4.189472e+002	-2.131500e+000
4.184589e+002	-2.132250e+000
4.179706e+002	-2.133000e+000
4.174823e+002	-2.133750e+000
4.169941e+002	-2.134125e+000
4.165058e+002	-2.135625e+000
4.160175e+002	-2.136375e+000
4.155292e+002	-2.136000e+000
4.150409e+002	-2.137500e+000
4.145526e+002	-2.138625e+000
4.140643e+002	-2.138625e+000
4.135761e+002	-2.139375e+000
4.130878e+002	-2.140875e+000
4.125995e+002	-2.141625e+000
4.121112e+002	-2.141625e+000
4.116229e+002	-2.142375e+000
4.111346e+002	-2.143125e+000
4.106464e+002	-2.143875e+000
4.101581e+002	-2.144625e+000
4.096698e+002	-2.145000e+000
4.091815e+002	-2.146125e+000
4.086932e+002	-2.147250e+000
4.082049e+002	-2.147625e+000
4.077166e+002	-2.148750e+000
4.072284e+002	-2.149500e+000
4.067401e+002	-2.149875e+000
4.062518e+002	-2.150250e+000
4.057635e+002	-2.151375e+000
4.052752e+002	-2.152125e+000
4.047869e+002	-2.153250e+000
4.042986e+002	-2.154000e+000
4.038104e+002	-2.154750e+000
4.033221e+002	-2.155125e+000
4.028338e+002	-2.155875e+000
4.023455e+002	-2.156625e+000
4.018572e+002	-2.157000e+000
4.013689e+002	-2.158125e+000
4.008807e+002	-2.158500e+000
4.003924e+002	-2.159625e+000
3.999041e+002	-2.160000e+000
3.994158e+002	-2.161125e+000
3.989275e+002	-2.161875e+000
3.984392e+002	-2.162625e+000
3.979509e+002	-2.163000e+000
3.974627e+002	-2.164500e+000
3.969744e+002	-2.164875e+000
3.964861e+002	-2.165625e+000
3.959978e+002	-2.166750e+000
3.955095e+002	-2.167125e+000
3.950212e+002	-2.167875e+000
3.945329e+002	-2.168625e+000
3.940447e+002	-2.169375e+000
3.935564e+002	-2.170125e+000
3.930681e+002	-2.170875e+000
3.925798e+002	-2.171625e+000
3.920915e+002	-2.172375e+000
3.916032e+002	-2.173125e+000
3.911150e+002	-2.173875e+000
3.906267e+002	-2.174625e+000
3.901384e+002	-2.175375e+000
3.896501e+002	-2.175750e+000
3.891618e+002	-2.176875e+000
3.886735e+002	-2.177250e+000
3.881852e+002	-2.178000e+000
3.876970e+002	-2.179125e+000
3.872087e+002	-2.179500e+000
3.867204e+002	-2.181000e+000
3.862321e+002	-2.181375e+000
3.857438e+002	-2.182125e+000
3.852555e+002	-2.183250e+000
3.847672e+002	-2.183250e+000
3.842790e+002	-2.184750e+000
3.837907e+002	-2.185125e+000
3.833024e+002	-2.185875e+000
3.828141e+002	-2.186250e+000
3.823258e+002	-2.187750e+000
3.818375e+002	-2.188125e+000
3.813493e+002	-2.189250e+000
3.808610e+002	-2.189625e+000
3.803727e+002	-2.190375e+000
3.798844e+002	-2.191125e+000
3.793961e+002	-2.192250e+000
3.789078e+002	-2.192625e+000
3.784195e+002	-2.193375e+000
3.779313e+002	-2.194125e+000
3.774430e+002	-2.194875e+000
3.769547e+002	-2.195250e+000
3.764664e+002	-2.196375e+000
3.759781e+002	-2.197125e+000
3.754898e+002	-2.197500e+000
3.750015e+002	-2.199000e+000
3.745133e+002	-2.199750e+000
3.740250e+002	-2.200125e+000
3.735367e+002	-2.201250e+000
3.730484e+002	-2.201625e+000
3.725601e+002	-2.203125e+000
3.720718e+002	-2.203500e+000
3.715836e+002	-2.204250e+000
3.710953e+002	-2.205000e+000
3.706070e+002	-2.206125e+000
3.701187e+002	-2.206125e+000
3.696304e+002	-2.207250e+000
3.691421e+002	-2.208000e+000
3.686538e+002	-2.209125e+000
3.681656e+002	-2.209500e+000
3.676773e+002	-2.210250e+000
3.671890e+002	-2.211000e+000
3.667007e+002	-2.211375e+000
3.662124e+002	-2.212125e+000
3.657241e+002	-2.213250e+000
3.652358e+002	-2.214000e+000
3.647476e+002	-2.214750e+000
3.642593e+002	-2.215125e+000
3.637710e+002	-2.216250e+000
3.632827e+002	-2.217000e+000
3.627944e+002	-2.217000e+000
3.623061e+002	-2.218125e+000
3.618179e+002	-2.219250e+000
3.613296e+002	-2.219625e+000
3.608413e+002	-2.220750e+000
3.603530e+002	-2.221500e+000
3.598647e+002	-2.222250e+000
3.593764e+002	-2.222625e+000
3.588881e+002	-2.223750e+000
3.583999e+002	-2.224500e+000
3.579116e+002	-2.225250e+000
3.574233e+002	-2.225625e+000
3.569350e+002	-2.226750e+000
3.564467e+002	-2.227500e+000
3.559584e+002	-2.228250e+000
3.554701e+002	-2.229375e+000
3.549819e+002	-2.229750e+000
3.544936e+002	-2.230500e+000
3.540053e+002	-2.231625e+000
3.535170e+002	-2.232000e+000
3.530287e+002	-2.232750e+000
3.525404e+002	-2.233500e+000
3.520522e+002	-2.234250e+000
3.515639e+002	-2.235000e+000
3.510756e+002	-2.236125e+000
