    µm         	 V
9.287154e-001	-1.160250e+000
9.277388e-001	-1.161000e+000
9.267623e-001	-1.162125e+000
9.257857e-001	-1.163250e+000
9.248091e-001	-1.163625e+000
9.238325e-001	-1.164750e+000
9.228560e-001	-1.166250e+000
9.218794e-001	-1.166625e+000
9.209028e-001	-1.167375e+000
9.199263e-001	-1.168500e+000
9.189497e-001	-1.168875e+000
9.179731e-001	-1.170000e+000
9.169966e-001	-1.171125e+000
9.160200e-001	-1.172250e+000
9.150434e-001	-1.172625e+000
9.140668e-001	-1.173750e+000
9.130903e-001	-1.174500e+000
9.121137e-001	-1.175625e+000
9.111371e-001	-1.176750e+000
9.101606e-001	-1.177500e+000
9.091840e-001	-1.178250e+000
9.082074e-001	-1.179375e+000
9.072309e-001	-1.179750e+000
9.062543e-001	-1.180500e+000
9.052777e-001	-1.182000e+000
9.043011e-001	-1.183125e+000
9.033246e-001	-1.183125e+000
9.023480e-001	-1.184625e+000
9.013714e-001	-1.185375e+000
9.003949e-001	-1.186125e+000
8.994183e-001	-1.186875e+000
8.984417e-001	-1.188375e+000
8.974652e-001	-1.188750e+000
8.964886e-001	-1.189500e+000
8.955120e-001	-1.191000e+000
8.945354e-001	-1.191375e+000
8.935589e-001	-1.192875e+000
8.925823e-001	-1.193625e+000
8.916057e-001	-1.194000e+000
8.906292e-001	-1.195125e+000
8.896526e-001	-1.196250e+000
8.886760e-001	-1.196625e+000
8.876995e-001	-1.198500e+000
8.867229e-001	-1.198875e+000
8.857463e-001	-1.199250e+000
8.847697e-001	-1.200375e+000
8.837932e-001	-1.201500e+000
8.828166e-001	-1.202250e+000
8.818400e-001	-1.203000e+000
8.808635e-001	-1.203750e+000
8.798869e-001	-1.204875e+000
8.789103e-001	-1.204875e+000
8.779338e-001	-1.206375e+000
8.769572e-001	-1.207500e+000
8.759806e-001	-1.208250e+000
8.750040e-001	-1.209000e+000
8.740275e-001	-1.210125e+000
8.730509e-001	-1.210500e+000
8.720743e-001	-1.211625e+000
8.710978e-001	-1.212375e+000
8.701212e-001	-1.213875e+000
8.691446e-001	-1.214250e+000
8.681681e-001	-1.215000e+000
8.671915e-001	-1.216125e+000
8.662149e-001	-1.216500e+000
8.652383e-001	-1.218000e+000
8.642618e-001	-1.218375e+000
8.632852e-001	-1.219875e+000
8.623086e-001	-1.221000e+000
8.613321e-001	-1.221375e+000
8.603555e-001	-1.222125e+000
8.593789e-001	-1.223625e+000
8.584024e-001	-1.224750e+000
8.574258e-001	-1.225500e+000
8.564492e-001	-1.225875e+000
8.554726e-001	-1.227000e+000
8.544961e-001	-1.228125e+000
8.535195e-001	-1.228500e+000
8.525429e-001	-1.228875e+000
8.515664e-001	-1.230000e+000
8.505898e-001	-1.231125e+000
8.496132e-001	-1.232250e+000
8.486367e-001	-1.232625e+000
8.476601e-001	-1.234500e+000
8.466835e-001	-1.234500e+000
8.457069e-001	-1.235250e+000
8.447304e-001	-1.236000e+000
8.437538e-001	-1.237500e+000
8.427772e-001	-1.238625e+000
8.418007e-001	-1.239000e+000
8.408241e-001	-1.239750e+000
8.398475e-001	-1.240875e+000
8.388710e-001	-1.241250e+000
8.378944e-001	-1.242375e+000
8.369178e-001	-1.243500e+000
8.359413e-001	-1.244250e+000
8.349647e-001	-1.245000e+000
8.339881e-001	-1.246125e+000
8.330115e-001	-1.246875e+000
8.320350e-001	-1.247250e+000
8.310584e-001	-1.249125e+000
8.300818e-001	-1.249875e+000
8.291053e-001	-1.250250e+000
8.281287e-001	-1.251375e+000
8.271521e-001	-1.252125e+000
8.261756e-001	-1.253250e+000
8.251990e-001	-1.254375e+000
8.242224e-001	-1.255125e+000
8.232458e-001	-1.255875e+000
8.222693e-001	-1.257375e+000
8.212927e-001	-1.257750e+000
8.203161e-001	-1.258500e+000
8.193396e-001	-1.259625e+000
8.183630e-001	-1.260750e+000
8.173864e-001	-1.261125e+000
8.164099e-001	-1.262250e+000
8.154333e-001	-1.263375e+000
8.144567e-001	-1.264125e+000
8.134801e-001	-1.264875e+000
8.125036e-001	-1.265625e+000
8.115270e-001	-1.266375e+000
8.105504e-001	-1.267500e+000
8.095739e-001	-1.268625e+000
8.085973e-001	-1.269375e+000
8.076207e-001	-1.270125e+000
8.066442e-001	-1.271250e+000
8.056676e-001	-1.272000e+000
8.046910e-001	-1.272750e+000
8.037144e-001	-1.273875e+000
8.027379e-001	-1.275000e+000
8.017613e-001	-1.275750e+000
8.007847e-001	-1.276125e+000
7.998082e-001	-1.278000e+000
7.988316e-001	-1.278375e+000
7.978550e-001	-1.279500e+000
7.968785e-001	-1.280250e+000
7.959019e-001	-1.281000e+000
7.949253e-001	-1.282125e+000
7.939487e-001	-1.282875e+000
7.929722e-001	-1.283250e+000
7.919956e-001	-1.284750e+000
7.910190e-001	-1.285500e+000
7.900425e-001	-1.286625e+000
7.890659e-001	-1.287000e+000
7.880893e-001	-1.287000e+000
7.871128e-001	-1.289250e+000
7.861362e-001	-1.289625e+000
7.851596e-001	-1.290375e+000
7.841830e-001	-1.291125e+000
7.832065e-001	-1.292250e+000
7.822299e-001	-1.293375e+000
7.812533e-001	-1.293375e+000
7.802768e-001	-1.295250e+000
7.793002e-001	-1.295250e+000
7.783236e-001	-1.296375e+000
7.773471e-001	-1.297500e+000
7.763705e-001	-1.297875e+000
7.753939e-001	-1.299000e+000
7.744173e-001	-1.300125e+000
7.734408e-001	-1.300875e+000
7.724642e-001	-1.301625e+000
7.714876e-001	-1.302375e+000
7.705111e-001	-1.303500e+000
7.695345e-001	-1.304250e+000
7.685579e-001	-1.305750e+000
7.675814e-001	-1.305750e+000
7.666048e-001	-1.306500e+000
7.656282e-001	-1.308000e+000
7.646516e-001	-1.309125e+000
7.636751e-001	-1.309125e+000
7.626985e-001	-1.310250e+000
7.617219e-001	-1.311750e+000
7.607454e-001	-1.311750e+000
7.597688e-001	-1.312500e+000
7.587922e-001	-1.314000e+000
7.578157e-001	-1.314750e+000
7.568391e-001	-1.315500e+000
7.558625e-001	-1.316250e+000
7.548859e-001	-1.317375e+000
7.539094e-001	-1.318125e+000
7.529328e-001	-1.318875e+000
7.519562e-001	-1.320000e+000
7.509797e-001	-1.320375e+000
7.500031e-001	-1.321125e+000
7.490265e-001	-1.322250e+000
7.480500e-001	-1.323750e+000
7.470734e-001	-1.324875e+000
7.460968e-001	-1.324875e+000
7.451202e-001	-1.325625e+000
7.441437e-001	-1.327125e+000
7.431671e-001	-1.327875e+000
7.421905e-001	-1.329000e+000
7.412140e-001	-1.329375e+000
7.402374e-001	-1.330875e+000
7.392608e-001	-1.332000e+000
7.382843e-001	-1.332375e+000
7.373077e-001	-1.333125e+000
7.363311e-001	-1.334625e+000
7.353545e-001	-1.335000e+000
7.343780e-001	-1.336125e+000
7.334014e-001	-1.336875e+000
7.324248e-001	-1.338000e+000
7.314483e-001	-1.338000e+000
7.304717e-001	-1.339125e+000
7.294951e-001	-1.340250e+000
7.285186e-001	-1.341000e+000
7.275420e-001	-1.341750e+000
7.265654e-001	-1.343250e+000
7.255888e-001	-1.344000e+000
7.246123e-001	-1.343625e+000
7.236357e-001	-1.345125e+000
7.226591e-001	-1.345875e+000
7.216826e-001	-1.347000e+000
7.207060e-001	-1.347750e+000
7.197294e-001	-1.348875e+000
7.187529e-001	-1.349625e+000
7.177763e-001	-1.350750e+000
7.167997e-001	-1.351125e+000
7.158231e-001	-1.351875e+000
7.148466e-001	-1.353375e+000
7.138700e-001	-1.353750e+000
7.128934e-001	-1.354500e+000
7.119169e-001	-1.356000e+000
7.109403e-001	-1.356375e+000
7.099637e-001	-1.357500e+000
7.089872e-001	-1.358250e+000
7.080106e-001	-1.359750e+000
7.070340e-001	-1.360125e+000
7.060574e-001	-1.361250e+000
7.050809e-001	-1.362375e+000
7.041043e-001	-1.362750e+000
7.031277e-001	-1.363500e+000
7.021512e-001	-1.365000e+000
7.011746e-001	-1.365750e+000
7.001980e-001	-1.366875e+000
6.992215e-001	-1.367250e+000
6.982449e-001	-1.368000e+000
6.972683e-001	-1.369125e+000
6.962917e-001	-1.369500e+000
6.953152e-001	-1.370250e+000
6.943386e-001	-1.371375e+000
6.933620e-001	-1.372125e+000
6.923855e-001	-1.372500e+000
6.914089e-001	-1.373250e+000
6.904323e-001	-1.373625e+000
6.894558e-001	-1.374750e+000
6.884792e-001	-1.376250e+000
6.875026e-001	-1.377000e+000
6.865261e-001	-1.377750e+000
6.855495e-001	-1.378125e+000
6.845729e-001	-1.379250e+000
6.835963e-001	-1.380375e+000
6.826198e-001	-1.381125e+000
6.816432e-001	-1.381500e+000
6.806666e-001	-1.383000e+000
6.796901e-001	-1.383750e+000
6.787135e-001	-1.384500e+000
6.777369e-001	-1.384875e+000
6.767604e-001	-1.386750e+000
6.757838e-001	-1.387500e+000
6.748072e-001	-1.387500e+000
6.738306e-001	-1.389000e+000
6.728541e-001	-1.390125e+000
6.718775e-001	-1.390500e+000
6.709009e-001	-1.391625e+000
6.699244e-001	-1.392375e+000
6.689478e-001	-1.393125e+000
6.679712e-001	-1.393875e+000
6.669947e-001	-1.395000e+000
6.660181e-001	-1.395750e+000
6.650415e-001	-1.396875e+000
6.640649e-001	-1.397625e+000
6.630884e-001	-1.398750e+000
6.621118e-001	-1.399500e+000
6.611352e-001	-1.399875e+000
6.601587e-001	-1.401000e+000
6.591821e-001	-1.402125e+000
6.582055e-001	-1.403250e+000
6.572290e-001	-1.403625e+000
6.562524e-001	-1.404375e+000
6.552758e-001	-1.405500e+000
6.542992e-001	-1.406250e+000
6.533227e-001	-1.407000e+000
6.523461e-001	-1.408500e+000
6.513695e-001	-1.409250e+000
6.503930e-001	-1.410000e+000
6.494164e-001	-1.410750e+000
6.484398e-001	-1.411875e+000
6.474633e-001	-1.412625e+000
6.464867e-001	-1.413375e+000
6.455101e-001	-1.414500e+000
6.445335e-001	-1.415250e+000
6.435570e-001	-1.416000e+000
6.425804e-001	-1.416375e+000
6.416038e-001	-1.418250e+000
6.406273e-001	-1.419000e+000
6.396507e-001	-1.419375e+000
6.386741e-001	-1.420500e+000
6.376976e-001	-1.421250e+000
6.367210e-001	-1.422000e+000
6.357444e-001	-1.423125e+000
6.347678e-001	-1.424250e+000
6.337913e-001	-1.425000e+000
6.328147e-001	-1.426125e+000
6.318381e-001	-1.426875e+000
6.308616e-001	-1.428000e+000
6.298850e-001	-1.428375e+000
6.289084e-001	-1.429500e+000
6.279319e-001	-1.430250e+000
6.269553e-001	-1.431375e+000
6.259787e-001	-1.432500e+000
6.250021e-001	-1.433250e+000
6.240256e-001	-1.434000e+000
6.230490e-001	-1.434750e+000
6.220724e-001	-1.435500e+000
6.210959e-001	-1.436250e+000
6.201193e-001	-1.438125e+000
6.191427e-001	-1.438875e+000
6.181662e-001	-1.439250e+000
6.171896e-001	-1.440000e+000
6.162130e-001	-1.441125e+000
6.152364e-001	-1.441875e+000
6.142599e-001	-1.443375e+000
6.132833e-001	-1.444500e+000
6.123067e-001	-1.444875e+000
6.113302e-001	-1.445625e+000
6.103536e-001	-1.446750e+000
6.093770e-001	-1.447875e+000
6.084005e-001	-1.449000e+000
6.074239e-001	-1.449750e+000
6.064473e-001	-1.450500e+000
6.054707e-001	-1.451250e+000
6.044942e-001	-1.451625e+000
6.035176e-001	-1.452750e+000
6.025410e-001	-1.453500e+000
6.015645e-001	-1.454250e+000
6.005879e-001	-1.454625e+000
5.996113e-001	-1.455750e+000
5.986348e-001	-1.456500e+000
5.976582e-001	-1.457250e+000
5.966816e-001	-1.458375e+000
5.957050e-001	-1.459500e+000
5.947285e-001	-1.459875e+000
5.937519e-001	-1.461000e+000
5.927753e-001	-1.461750e+000
5.917988e-001	-1.463250e+000
5.908222e-001	-1.464000e+000
5.898456e-001	-1.465125e+000
5.888691e-001	-1.466250e+000
5.878925e-001	-1.467000e+000
5.869159e-001	-1.467750e+000
5.859393e-001	-1.468875e+000
5.849628e-001	-1.469625e+000
5.839862e-001	-1.470750e+000
5.830096e-001	-1.471125e+000
5.820331e-001	-1.472625e+000
5.810565e-001	-1.473375e+000
5.800799e-001	-1.474125e+000
5.791034e-001	-1.475625e+000
5.781268e-001	-1.476375e+000
5.771502e-001	-1.477125e+000
5.761736e-001	-1.478250e+000
5.751971e-001	-1.478625e+000
5.742205e-001	-1.479750e+000
5.732439e-001	-1.480500e+000
5.722674e-001	-1.480875e+000
5.712908e-001	-1.482000e+000
5.703142e-001	-1.483500e+000
5.693377e-001	-1.484250e+000
5.683611e-001	-1.485000e+000
5.673845e-001	-1.485750e+000
5.664079e-001	-1.486875e+000
5.654314e-001	-1.487625e+000
5.644548e-001	-1.488750e+000
5.634782e-001	-1.490250e+000
5.625017e-001	-1.490625e+000
5.615251e-001	-1.491750e+000
5.605485e-001	-1.492875e+000
5.595720e-001	-1.493250e+000
5.585954e-001	-1.494750e+000
5.576188e-001	-1.495500e+000
5.566422e-001	-1.496625e+000
5.556657e-001	-1.497375e+000
5.546891e-001	-1.498500e+000
5.537125e-001	-1.499625e+000
5.527360e-001	-1.500750e+000
5.517594e-001	-1.501500e+000
5.507828e-001	-1.502625e+000
5.498063e-001	-1.503375e+000
5.488297e-001	-1.504125e+000
5.478531e-001	-1.505250e+000
5.468765e-001	-1.506375e+000
5.459000e-001	-1.507125e+000
5.449234e-001	-1.507875e+000
5.439468e-001	-1.509375e+000
5.429703e-001	-1.510500e+000
5.419937e-001	-1.510875e+000
5.410171e-001	-1.512000e+000
5.400406e-001	-1.512000e+000
5.390640e-001	-1.513500e+000
5.380874e-001	-1.513875e+000
5.371109e-001	-1.515000e+000
5.361343e-001	-1.516125e+000
5.351577e-001	-1.517250e+000
5.341811e-001	-1.518000e+000
5.332046e-001	-1.519125e+000
5.322280e-001	-1.520250e+000
5.312514e-001	-1.520625e+000
5.302749e-001	-1.521750e+000
5.292983e-001	-1.522500e+000
5.283217e-001	-1.524000e+000
5.273452e-001	-1.524750e+000
5.263686e-001	-1.525875e+000
5.253920e-001	-1.527000e+000
5.244154e-001	-1.528125e+000
5.234389e-001	-1.528875e+000
5.224623e-001	-1.530000e+000
5.214857e-001	-1.531125e+000
5.205092e-001	-1.531500e+000
5.195326e-001	-1.532625e+000
5.185560e-001	-1.533750e+000
5.175795e-001	-1.534500e+000
5.166029e-001	-1.535625e+000
5.156263e-001	-1.536750e+000
5.146497e-001	-1.537500e+000
5.136732e-001	-1.538250e+000
5.126966e-001	-1.539375e+000
5.117200e-001	-1.540125e+000
5.107435e-001	-1.540875e+000
5.097669e-001	-1.541625e+000
5.087903e-001	-1.542750e+000
5.078138e-001	-1.543500e+000
5.068372e-001	-1.544625e+000
5.058606e-001	-1.546125e+000
5.048840e-001	-1.546500e+000
5.039075e-001	-1.547625e+000
5.029309e-001	-1.548750e+000
5.019543e-001	-1.549875e+000
5.009778e-001	-1.550625e+000
5.000012e-001	-1.550625e+000
4.990246e-001	-1.551375e+000
4.980481e-001	-1.552500e+000
4.970715e-001	-1.552875e+000
4.960949e-001	-1.553625e+000
4.951183e-001	-1.554375e+000
4.941418e-001	-1.555125e+000
4.931652e-001	-1.555875e+000
4.921886e-001	-1.557000e+000
4.912121e-001	-1.557750e+000
4.902355e-001	-1.558875e+000
4.892589e-001	-1.559250e+000
4.882824e-001	-1.560375e+000
4.873058e-001	-1.561500e+000
4.863292e-001	-1.561875e+000
4.853526e-001	-1.562625e+000
4.843761e-001	-1.563750e+000
4.833995e-001	-1.564875e+000
4.824229e-001	-1.565625e+000
4.814464e-001	-1.567125e+000
4.804698e-001	-1.567500e+000
4.794932e-001	-1.568625e+000
4.785167e-001	-1.569750e+000
4.775401e-001	-1.570875e+000
4.765635e-001	-1.571625e+000
4.755869e-001	-1.572750e+000
4.746104e-001	-1.573875e+000
4.736338e-001	-1.574250e+000
4.726572e-001	-1.575375e+000
4.716807e-001	-1.576875e+000
4.707041e-001	-1.577250e+000
4.697275e-001	-1.578000e+000
4.687510e-001	-1.578750e+000
4.677744e-001	-1.579875e+000
4.667978e-001	-1.580250e+000
4.658212e-001	-1.581750e+000
4.648447e-001	-1.582500e+000
4.638681e-001	-1.583250e+000
4.628915e-001	-1.584375e+000
4.619150e-001	-1.585500e+000
4.609384e-001	-1.586250e+000
4.599618e-001	-1.587000e+000
4.589853e-001	-1.588125e+000
4.580087e-001	-1.588875e+000
4.570321e-001	-1.590375e+000
4.560555e-001	-1.591500e+000
4.550790e-001	-1.592250e+000
4.541024e-001	-1.593000e+000
4.531258e-001	-1.594125e+000
4.521493e-001	-1.594875e+000
4.511727e-001	-1.595625e+000
4.501961e-001	-1.596750e+000
4.492196e-001	-1.597500e+000
4.482430e-001	-1.598625e+000
4.472664e-001	-1.599750e+000
4.462898e-001	-1.600875e+000
4.453133e-001	-1.602000e+000
4.443367e-001	-1.602750e+000
4.433601e-001	-1.603500e+000
4.423836e-001	-1.604625e+000
4.414070e-001	-1.605375e+000
4.404304e-001	-1.606500e+000
4.394539e-001	-1.606875e+000
4.384773e-001	-1.608000e+000
4.375007e-001	-1.609500e+000
4.365241e-001	-1.609875e+000
4.355476e-001	-1.610625e+000
4.345710e-001	-1.611375e+000
4.335944e-001	-1.612125e+000
4.326179e-001	-1.613625e+000
4.316413e-001	-1.614375e+000
4.306647e-001	-1.614750e+000
4.296882e-001	-1.615875e+000
4.287116e-001	-1.616625e+000
4.277350e-001	-1.618125e+000
4.267584e-001	-1.618875e+000
4.257819e-001	-1.619625e+000
4.248053e-001	-1.620000e+000
4.238287e-001	-1.621125e+000
4.228522e-001	-1.622250e+000
4.218756e-001	-1.622625e+000
4.208990e-001	-1.624500e+000
4.199225e-001	-1.624500e+000
4.189459e-001	-1.626375e+000
4.179693e-001	-1.626375e+000
4.169927e-001	-1.627500e+000
4.160162e-001	-1.628625e+000
4.150396e-001	-1.627875e+000
4.140630e-001	-1.628625e+000
4.130865e-001	-1.629750e+000
4.121099e-001	-1.630500e+000
4.111333e-001	-1.630875e+000
4.101568e-001	-1.631625e+000
4.091802e-001	-1.632375e+000
4.082036e-001	-1.633500e+000
4.072270e-001	-1.634250e+000
4.062505e-001	-1.635000e+000
4.052739e-001	-1.635750e+000
4.042973e-001	-1.636500e+000
4.033208e-001	-1.638000e+000
4.023442e-001	-1.639125e+000
4.013676e-001	-1.639500e+000
4.003911e-001	-1.640250e+000
3.994145e-001	-1.640625e+000
3.984379e-001	-1.641000e+000
3.974613e-001	-1.642125e+000
3.964848e-001	-1.642500e+000
3.955082e-001	-1.644000e+000
3.945316e-001	-1.644750e+000
3.935551e-001	-1.645500e+000
3.925785e-001	-1.646250e+000
3.916019e-001	-1.647375e+000
3.906254e-001	-1.648500e+000
3.896488e-001	-1.649250e+000
3.886722e-001	-1.650000e+000
3.876956e-001	-1.651125e+000
3.867191e-001	-1.651500e+000
3.857425e-001	-1.652625e+000
3.847659e-001	-1.654125e+000
3.837894e-001	-1.654500e+000
3.828128e-001	-1.654500e+000
3.818362e-001	-1.655250e+000
3.808597e-001	-1.655250e+000
3.798831e-001	-1.655625e+000
3.789065e-001	-1.656750e+000
3.779300e-001	-1.657500e+000
3.769534e-001	-1.658250e+000
3.759768e-001	-1.659000e+000
3.750002e-001	-1.659750e+000
3.740237e-001	-1.660500e+000
3.730471e-001	-1.662000e+000
3.720705e-001	-1.662750e+000
3.710940e-001	-1.662750e+000
3.701174e-001	-1.663875e+000
3.691408e-001	-1.665375e+000
3.681643e-001	-1.666125e+000
3.671877e-001	-1.666875e+000
3.662111e-001	-1.667250e+000
3.652345e-001	-1.669125e+000
3.642580e-001	-1.669500e+000
3.632814e-001	-1.670625e+000
3.623048e-001	-1.671000e+000
3.613283e-001	-1.672125e+000
3.603517e-001	-1.672125e+000
3.593751e-001	-1.672875e+000
3.583986e-001	-1.672875e+000
3.574220e-001	-1.672875e+000
3.564454e-001	-1.674000e+000
3.554688e-001	-1.675125e+000
3.544923e-001	-1.675125e+000
3.535157e-001	-1.675875e+000
3.525391e-001	-1.677375e+000
3.515626e-001	-1.677750e+000
3.505860e-001	-1.678125e+000
3.496094e-001	-1.680000e+000
3.486329e-001	-1.680000e+000
3.476563e-001	-1.680750e+000
3.466797e-001	-1.681500e+000
3.457031e-001	-1.682625e+000
3.447266e-001	-1.683750e+000
3.437500e-001	-1.684500e+000
3.427734e-001	-1.685250e+000
3.417969e-001	-1.686375e+000
3.408203e-001	-1.687500e+000
3.398437e-001	-1.687875e+000
3.388672e-001	-1.689000e+000
3.378906e-001	-1.690500e+000
3.369140e-001	-1.690875e+000
3.359374e-001	-1.691250e+000
3.349609e-001	-1.691625e+000
3.339843e-001	-1.692750e+000
3.330077e-001	-1.693125e+000
3.320312e-001	-1.693875e+000
3.310546e-001	-1.694625e+000
3.300780e-001	-1.695375e+000
3.291015e-001	-1.696500e+000
3.281249e-001	-1.696875e+000
3.271483e-001	-1.697250e+000
3.261717e-001	-1.696125e+000
3.251952e-001	-1.696875e+000
3.242186e-001	-1.697250e+000
3.232420e-001	-1.698000e+000
3.222655e-001	-1.698750e+000
3.212889e-001	-1.699500e+000
3.203123e-001	-1.700250e+000
3.193358e-001	-1.701375e+000
3.183592e-001	-1.702125e+000
3.173826e-001	-1.702875e+000
3.164060e-001	-1.704000e+000
3.154295e-001	-1.704375e+000
3.144529e-001	-1.705125e+000
3.134763e-001	-1.705500e+000
3.124998e-001	-1.706625e+000
3.115232e-001	-1.707375e+000
3.105466e-001	-1.707750e+000
3.095701e-001	-1.708500e+000
3.085935e-001	-1.708125e+000
3.076169e-001	-1.708500e+000
3.066403e-001	-1.709625e+000
3.056638e-001	-1.709250e+000
3.046872e-001	-1.705875e+000
3.037106e-001	-1.701750e+000
3.027341e-001	-1.636500e+000
3.017575e-001	-1.572750e+000
3.007809e-001	-1.571625e+000
2.998044e-001	-1.571625e+000
2.988278e-001	-1.572000e+000
2.978512e-001	-1.571250e+000
2.968746e-001	-1.570875e+000
2.958981e-001	-1.570875e+000
2.949215e-001	-1.571250e+000
2.939449e-001	-1.571625e+000
2.929684e-001	-1.571250e+000
2.919918e-001	-1.571625e+000
2.910152e-001	-1.571625e+000
2.900387e-001	-1.570500e+000
2.890621e-001	-1.568625e+000
2.880855e-001	-1.569000e+000
2.871089e-001	-1.569375e+000
2.861324e-001	-1.569375e+000
2.851558e-001	-1.569750e+000
2.841792e-001	-1.569375e+000
2.832027e-001	-1.569750e+000
2.822261e-001	-1.570125e+000
2.812495e-001	-1.570500e+000
2.802730e-001	-1.570125e+000
2.792964e-001	-1.570500e+000
2.783198e-001	-1.570500e+000
2.773432e-001	-1.570875e+000
2.763667e-001	-1.570875e+000
2.753901e-001	-1.568250e+000
2.744135e-001	-1.565250e+000
2.734370e-001	-1.564500e+000
2.724604e-001	-1.564875e+000
2.714838e-001	-1.564875e+000
2.705073e-001	-1.565250e+000
2.695307e-001	-1.564875e+000
2.685541e-001	-1.564875e+000
2.675775e-001	-1.564875e+000
2.666010e-001	-1.565250e+000
2.656244e-001	-1.564875e+000
2.646478e-001	-1.565625e+000
2.636713e-001	-1.564875e+000
2.626947e-001	-1.565625e+000
2.617181e-001	-1.565625e+000
2.607416e-001	-1.565250e+000
2.597650e-001	-1.565625e+000
2.587884e-001	-1.565250e+000
2.578118e-001	-1.565625e+000
2.568353e-001	-1.565625e+000
2.558587e-001	-1.565625e+000
2.548821e-001	-1.566000e+000
2.539056e-001	-1.566375e+000
2.529290e-001	-1.566750e+000
2.519524e-001	-1.566375e+000
2.509759e-001	-1.566375e+000
2.499993e-001	-1.566750e+000
2.490227e-001	-1.566750e+000
2.480461e-001	-1.567125e+000
2.470696e-001	-1.567125e+000
2.460930e-001	-1.567125e+000
2.451164e-001	-1.567500e+000
2.441399e-001	-1.567500e+000
2.431633e-001	-1.567875e+000
2.421867e-001	-1.568250e+000
2.412102e-001	-1.568250e+000
2.402336e-001	-1.569000e+000
2.392570e-001	-1.566375e+000
2.382805e-001	-1.565625e+000
2.373039e-001	-1.566000e+000
2.363274e-001	-1.566000e+000
2.353508e-001	-1.566375e+000
2.343742e-001	-1.566750e+000
2.333977e-001	-1.567125e+000
2.324211e-001	-1.566750e+000
2.314446e-001	-1.564875e+000
2.304680e-001	-1.564125e+000
2.294915e-001	-1.564125e+000
2.285149e-001	-1.564125e+000
2.275384e-001	-1.562250e+000
2.265618e-001	-1.561500e+000
2.255852e-001	-1.561500e+000
2.246087e-001	-1.560750e+000
2.236321e-001	-1.561125e+000
2.226556e-001	-1.561125e+000
2.216790e-001	-1.561125e+000
2.207025e-001	-1.561125e+000
2.197259e-001	-1.561125e+000
2.187493e-001	-1.561125e+000
2.177728e-001	-1.561500e+000
2.167962e-001	-1.561500e+000
2.158197e-001	-1.561125e+000
2.148431e-001	-1.561125e+000
2.138666e-001	-1.561125e+000
2.128900e-001	-1.561500e+000
2.119135e-001	-1.561125e+000
2.109369e-001	-1.561125e+000
2.099603e-001	-1.561125e+000
2.089838e-001	-1.561500e+000
2.080072e-001	-1.561500e+000
2.070307e-001	-1.560750e+000
2.060541e-001	-1.560750e+000
2.050776e-001	-1.560750e+000
2.041010e-001	-1.560750e+000
2.031245e-001	-1.560750e+000
2.021479e-001	-1.560750e+000
2.011713e-001	-1.560750e+000
2.001948e-001	-1.560750e+000
1.992182e-001	-1.561125e+000
1.982417e-001	-1.561125e+000
