    nm         	 V
6.965863e+002	-1.822125e+000
6.959027e+002	-1.822875e+000
6.952191e+002	-1.823625e+000
6.945355e+002	-1.824375e+000
6.938519e+002	-1.825875e+000
6.931683e+002	-1.827000e+000
6.924847e+002	-1.828500e+000
6.918011e+002	-1.829625e+000
6.911175e+002	-1.830375e+000
6.904339e+002	-1.831500e+000
6.897503e+002	-1.833000e+000
6.890667e+002	-1.833750e+000
6.883831e+002	-1.835250e+000
6.876995e+002	-1.836375e+000
6.870159e+002	-1.836750e+000
6.863323e+002	-1.839000e+000
6.856487e+002	-1.839750e+000
6.849651e+002	-1.840875e+000
6.842815e+002	-1.842375e+000
6.835979e+002	-1.843875e+000
6.829143e+002	-1.845000e+000
6.822307e+002	-1.845750e+000
6.815471e+002	-1.847250e+000
6.808635e+002	-1.848375e+000
6.801799e+002	-1.849500e+000
6.794963e+002	-1.851000e+000
6.788127e+002	-1.852125e+000
6.781291e+002	-1.853250e+000
6.774455e+002	-1.854375e+000
6.767619e+002	-1.855875e+000
6.760783e+002	-1.857375e+000
6.753947e+002	-1.858500e+000
6.747111e+002	-1.859625e+000
6.740275e+002	-1.860750e+000
6.733439e+002	-1.861875e+000
6.726603e+002	-1.863750e+000
6.719767e+002	-1.864875e+000
6.712932e+002	-1.866375e+000
6.706096e+002	-1.867500e+000
6.699260e+002	-1.869000e+000
6.692424e+002	-1.869750e+000
6.685588e+002	-1.870875e+000
6.678752e+002	-1.872375e+000
6.671916e+002	-1.873875e+000
6.665080e+002	-1.875375e+000
6.658244e+002	-1.876500e+000
6.651408e+002	-1.877250e+000
6.644572e+002	-1.879125e+000
6.637736e+002	-1.880625e+000
6.630900e+002	-1.881750e+000
6.624064e+002	-1.883250e+000
6.617228e+002	-1.884375e+000
6.610392e+002	-1.885500e+000
6.603556e+002	-1.887375e+000
6.596720e+002	-1.888125e+000
6.589884e+002	-1.890000e+000
6.583048e+002	-1.891500e+000
6.576212e+002	-1.893000e+000
6.569376e+002	-1.893750e+000
6.562540e+002	-1.895625e+000
6.555704e+002	-1.896375e+000
6.548868e+002	-1.897500e+000
6.542032e+002	-1.899000e+000
6.535196e+002	-1.901250e+000
6.528360e+002	-1.902000e+000
6.521524e+002	-1.903125e+000
6.514688e+002	-1.904625e+000
6.507852e+002	-1.905750e+000
6.501016e+002	-1.907250e+000
6.494180e+002	-1.908750e+000
6.487344e+002	-1.910250e+000
6.480508e+002	-1.911375e+000
6.473672e+002	-1.913250e+000
6.466836e+002	-1.914000e+000
6.460000e+002	-1.915875e+000
6.453164e+002	-1.917000e+000
6.446328e+002	-1.918125e+000
6.439492e+002	-1.920000e+000
6.432656e+002	-1.920750e+000
6.425820e+002	-1.921875e+000
6.418984e+002	-1.923750e+000
6.412148e+002	-1.924875e+000
6.405312e+002	-1.926375e+000
6.398476e+002	-1.927500e+000
6.391640e+002	-1.929375e+000
6.384804e+002	-1.930875e+000
6.377968e+002	-1.932000e+000
6.371132e+002	-1.933500e+000
6.364296e+002	-1.935000e+000
6.357460e+002	-1.936125e+000
6.350624e+002	-1.937625e+000
6.343788e+002	-1.939125e+000
6.336952e+002	-1.940625e+000
6.330116e+002	-1.941750e+000
6.323280e+002	-1.942500e+000
6.316444e+002	-1.944375e+000
6.309608e+002	-1.945500e+000
6.302772e+002	-1.947000e+000
6.295936e+002	-1.948500e+000
6.289100e+002	-1.950000e+000
6.282264e+002	-1.950750e+000
6.275428e+002	-1.952250e+000
6.268592e+002	-1.954125e+000
6.261756e+002	-1.954875e+000
6.254920e+002	-1.956750e+000
6.248084e+002	-1.958250e+000
6.241248e+002	-1.959375e+000
6.234412e+002	-1.960125e+000
6.227576e+002	-1.962000e+000
6.220740e+002	-1.963500e+000
6.213904e+002	-1.964625e+000
6.207068e+002	-1.966500e+000
6.200232e+002	-1.967625e+000
6.193396e+002	-1.968375e+000
6.186560e+002	-1.970250e+000
6.179724e+002	-1.971375e+000
6.172888e+002	-1.972500e+000
6.166052e+002	-1.974000e+000
6.159216e+002	-1.975875e+000
6.152380e+002	-1.976625e+000
6.145544e+002	-1.978500e+000
6.138708e+002	-1.980000e+000
6.131872e+002	-1.981500e+000
6.125036e+002	-1.983000e+000
6.118200e+002	-1.984125e+000
6.111364e+002	-1.985625e+000
6.104528e+002	-1.987500e+000
6.097692e+002	-1.988250e+000
6.090856e+002	-1.990125e+000
6.084020e+002	-1.990875e+000
6.077184e+002	-1.992750e+000
6.070348e+002	-1.994250e+000
6.063513e+002	-1.995375e+000
6.056677e+002	-1.997250e+000
6.049841e+002	-1.997625e+000
6.043005e+002	-1.999875e+000
6.036169e+002	-2.001000e+000
6.029333e+002	-2.002500e+000
6.022497e+002	-2.003625e+000
6.015661e+002	-2.005500e+000
6.008825e+002	-2.006250e+000
6.001989e+002	-2.007750e+000
5.995153e+002	-2.009250e+000
5.988317e+002	-2.010750e+000
5.981481e+002	-2.012250e+000
5.974645e+002	-2.013375e+000
5.967809e+002	-2.014500e+000
5.960973e+002	-2.015625e+000
5.954137e+002	-2.017500e+000
5.947301e+002	-2.019000e+000
5.940465e+002	-2.020500e+000
5.933629e+002	-2.021625e+000
5.926793e+002	-2.023500e+000
5.919957e+002	-2.024625e+000
5.913121e+002	-2.026125e+000
5.906285e+002	-2.027625e+000
5.899449e+002	-2.028375e+000
5.892613e+002	-2.030250e+000
5.885777e+002	-2.031375e+000
5.878941e+002	-2.033250e+000
5.872105e+002	-2.034000e+000
5.865269e+002	-2.035875e+000
5.858433e+002	-2.037375e+000
5.851597e+002	-2.038125e+000
5.844761e+002	-2.040375e+000
5.837925e+002	-2.041875e+000
5.831089e+002	-2.043000e+000
5.824253e+002	-2.044125e+000
5.817417e+002	-2.045250e+000
