    nm         	 V
7.000043e+002	-1.896000e+000
6.993207e+002	-1.896750e+000
6.986371e+002	-1.897500e+000
6.979535e+002	-1.899000e+000
6.972699e+002	-1.899375e+000
6.965863e+002	-1.900500e+000
6.959027e+002	-1.901625e+000
6.952191e+002	-1.902375e+000
6.945355e+002	-1.903125e+000
6.938519e+002	-1.904250e+000
6.931683e+002	-1.905375e+000
6.924847e+002	-1.906500e+000
6.918011e+002	-1.907250e+000
6.911175e+002	-1.908750e+000
6.904339e+002	-1.909125e+000
6.897503e+002	-1.910250e+000
6.890667e+002	-1.911375e+000
6.883831e+002	-1.912125e+000
6.876995e+002	-1.913625e+000
6.870159e+002	-1.914750e+000
6.863323e+002	-1.915125e+000
6.856487e+002	-1.916625e+000
6.849651e+002	-1.917750e+000
6.842815e+002	-1.918500e+000
6.835979e+002	-1.920000e+000
6.829143e+002	-1.921125e+000
6.822307e+002	-1.921875e+000
6.815471e+002	-1.922625e+000
6.808635e+002	-1.924500e+000
6.801799e+002	-1.924875e+000
6.794963e+002	-1.926000e+000
6.788127e+002	-1.927875e+000
6.781291e+002	-1.928625e+000
6.774455e+002	-1.929375e+000
6.767619e+002	-1.930875e+000
6.760783e+002	-1.931250e+000
6.753947e+002	-1.932375e+000
6.747111e+002	-1.933500e+000
6.740275e+002	-1.935375e+000
6.733439e+002	-1.935750e+000
6.726603e+002	-1.937250e+000
6.719767e+002	-1.938000e+000
6.712932e+002	-1.938750e+000
6.706096e+002	-1.940250e+000
6.699260e+002	-1.941375e+000
6.692424e+002	-1.941750e+000
6.685588e+002	-1.943625e+000
6.678752e+002	-1.944750e+000
6.671916e+002	-1.945500e+000
6.665080e+002	-1.946625e+000
6.658244e+002	-1.948125e+000
6.651408e+002	-1.948875e+000
6.644572e+002	-1.950000e+000
6.637736e+002	-1.950750e+000
6.630900e+002	-1.952250e+000
6.624064e+002	-1.953375e+000
6.617228e+002	-1.954500e+000
6.610392e+002	-1.955250e+000
6.603556e+002	-1.956375e+000
6.596720e+002	-1.957500e+000
6.589884e+002	-1.959000e+000
6.583048e+002	-1.960125e+000
6.576212e+002	-1.961250e+000
6.569376e+002	-1.962000e+000
6.562540e+002	-1.963125e+000
6.555704e+002	-1.964250e+000
6.548868e+002	-1.965750e+000
6.542032e+002	-1.967250e+000
6.535196e+002	-1.968000e+000
6.528360e+002	-1.969125e+000
6.521524e+002	-1.970625e+000
6.514688e+002	-1.971375e+000
6.507852e+002	-1.972500e+000
6.501016e+002	-1.974000e+000
6.494180e+002	-1.975125e+000
6.487344e+002	-1.975500e+000
6.480508e+002	-1.976625e+000
6.473672e+002	-1.978500e+000
6.466836e+002	-1.979250e+000
6.460000e+002	-1.980375e+000
6.453164e+002	-1.981875e+000
6.446328e+002	-1.983000e+000
6.439492e+002	-1.984125e+000
6.432656e+002	-1.985250e+000
6.425820e+002	-1.986750e+000
6.418984e+002	-1.987875e+000
6.412148e+002	-1.989000e+000
6.405312e+002	-1.990875e+000
6.398476e+002	-1.991250e+000
6.391640e+002	-1.992750e+000
6.384804e+002	-1.993875e+000
6.377968e+002	-1.995000e+000
6.371132e+002	-1.996500e+000
6.364296e+002	-1.997625e+000
6.357460e+002	-1.998375e+000
6.350624e+002	-1.999875e+000
6.343788e+002	-2.001000e+000
6.336952e+002	-2.001750e+000
6.330116e+002	-2.004000e+000
6.323280e+002	-2.004750e+000
6.316444e+002	-2.005875e+000
6.309608e+002	-2.007000e+000
6.302772e+002	-2.008500e+000
6.295936e+002	-2.009625e+000
6.289100e+002	-2.010750e+000
6.282264e+002	-2.011875e+000
6.275428e+002	-2.012250e+000
6.268592e+002	-2.014125e+000
6.261756e+002	-2.015250e+000
6.254920e+002	-2.016375e+000
6.248084e+002	-2.017875e+000
6.241248e+002	-2.017875e+000
6.234412e+002	-2.019750e+000
6.227576e+002	-2.021250e+000
6.220740e+002	-2.022375e+000
6.213904e+002	-2.023500e+000
6.207068e+002	-2.024625e+000
6.200232e+002	-2.025375e+000
6.193396e+002	-2.026500e+000
6.186560e+002	-2.028750e+000
6.179724e+002	-2.029500e+000
6.172888e+002	-2.030250e+000
6.166052e+002	-2.031750e+000
6.159216e+002	-2.033250e+000
6.152380e+002	-2.034375e+000
6.145544e+002	-2.035875e+000
6.138708e+002	-2.037000e+000
6.131872e+002	-2.038125e+000
6.125036e+002	-2.038875e+000
6.118200e+002	-2.040375e+000
6.111364e+002	-2.041875e+000
6.104528e+002	-2.043000e+000
6.097692e+002	-2.043750e+000
6.090856e+002	-2.045250e+000
6.084020e+002	-2.046375e+000
6.077184e+002	-2.047500e+000
6.070348e+002	-2.048250e+000
6.063513e+002	-2.049375e+000
6.056677e+002	-2.051250e+000
6.049841e+002	-2.052000e+000
6.043005e+002	-2.053125e+000
6.036169e+002	-2.054625e+000
6.029333e+002	-2.055375e+000
6.022497e+002	-2.056125e+000
6.015661e+002	-2.058000e+000
6.008825e+002	-2.058750e+000
6.001989e+002	-2.060625e+000
5.995153e+002	-2.061375e+000
5.988317e+002	-2.062500e+000
