    nm         	 V
1.996106e+002	-7.987500e-001
1.994153e+002	-8.025000e-001
1.992200e+002	-8.032500e-001
1.990247e+002	-8.040000e-001
1.988294e+002	-8.047500e-001
1.986341e+002	-8.055000e-001
1.984388e+002	-8.066250e-001
1.982434e+002	-8.085000e-001
1.980481e+002	-8.118750e-001
1.978528e+002	-8.115000e-001
1.976575e+002	-8.126250e-001
1.974622e+002	-8.130000e-001
1.972669e+002	-8.156250e-001
1.970716e+002	-8.171250e-001
1.968762e+002	-8.178750e-001
1.966809e+002	-8.201250e-001
1.964856e+002	-8.223750e-001
1.962903e+002	-8.223750e-001
1.960950e+002	-8.246250e-001
1.958997e+002	-8.265000e-001
1.957044e+002	-8.280000e-001
1.955090e+002	-8.280000e-001
1.953137e+002	-8.295000e-001
1.951184e+002	-8.310000e-001
1.949231e+002	-8.340000e-001
1.947278e+002	-8.355000e-001
1.945325e+002	-8.370000e-001
1.943372e+002	-8.370000e-001
1.941418e+002	-8.392500e-001
1.939465e+002	-8.407500e-001
1.937512e+002	-8.426250e-001
1.935559e+002	-8.445000e-001
1.933606e+002	-8.456250e-001
1.931653e+002	-8.456250e-001
1.929700e+002	-8.482500e-001
1.927746e+002	-8.505000e-001
1.925793e+002	-8.512500e-001
1.923840e+002	-8.535000e-001
1.921887e+002	-8.546250e-001
1.919934e+002	-8.568750e-001
1.917981e+002	-8.576250e-001
1.916028e+002	-8.587500e-001
1.914075e+002	-8.602500e-001
1.912121e+002	-8.628750e-001
1.910168e+002	-8.640000e-001
1.908215e+002	-8.655000e-001
1.906262e+002	-8.673750e-001
1.904309e+002	-8.692500e-001
1.902356e+002	-8.711250e-001
1.900403e+002	-8.715000e-001
1.898449e+002	-8.752500e-001
1.896496e+002	-8.756250e-001
1.894543e+002	-8.767500e-001
1.892590e+002	-8.790000e-001
1.890637e+002	-8.797500e-001
1.888684e+002	-8.812500e-001
1.886731e+002	-8.846250e-001
1.884777e+002	-8.846250e-001
1.882824e+002	-8.868750e-001
1.880871e+002	-8.891250e-001
1.878918e+002	-8.902500e-001
1.876965e+002	-8.913750e-001
1.875012e+002	-8.928750e-001
1.873059e+002	-8.947500e-001
1.871105e+002	-8.962500e-001
1.869152e+002	-8.992500e-001
1.867199e+002	-9.003750e-001
1.865246e+002	-9.018750e-001
1.863293e+002	-9.041250e-001
1.861340e+002	-9.041250e-001
1.859387e+002	-9.060000e-001
1.857433e+002	-9.090000e-001
1.855480e+002	-9.101250e-001
1.853527e+002	-9.108750e-001
1.851574e+002	-9.135000e-001
1.849621e+002	-9.146250e-001
1.847668e+002	-9.165000e-001
1.845715e+002	-9.180000e-001
1.843761e+002	-9.198750e-001
1.841808e+002	-9.206250e-001
1.839855e+002	-9.228750e-001
1.837902e+002	-9.240000e-001
1.835949e+002	-9.262500e-001
1.833996e+002	-9.285000e-001
1.832043e+002	-9.296250e-001
1.830090e+002	-9.303750e-001
1.828136e+002	-9.322500e-001
1.826183e+002	-9.345000e-001
1.824230e+002	-9.352500e-001
1.822277e+002	-9.378750e-001
1.820324e+002	-9.393750e-001
1.818371e+002	-9.405000e-001
1.816418e+002	-9.431250e-001
1.814464e+002	-9.431250e-001
1.812511e+002	-9.461250e-001
1.810558e+002	-9.472500e-001
1.808605e+002	-9.502500e-001
1.806652e+002	-9.502500e-001
1.804699e+002	-9.521250e-001
1.802746e+002	-9.540000e-001
1.800792e+002	-9.555000e-001
1.798839e+002	-9.566250e-001
1.796886e+002	-9.581250e-001
1.794933e+002	-9.603750e-001
1.792980e+002	-9.630000e-001
1.791027e+002	-9.626250e-001
1.789074e+002	-9.648750e-001
1.787120e+002	-9.667500e-001
1.785167e+002	-9.686250e-001
1.783214e+002	-9.701250e-001
1.781261e+002	-9.720000e-001
1.779308e+002	-9.750000e-001
1.777355e+002	-9.753750e-001
1.775402e+002	-9.765000e-001
1.773448e+002	-9.795000e-001
1.771495e+002	-9.798750e-001
1.769542e+002	-9.832500e-001
1.767589e+002	-9.840000e-001
1.765636e+002	-9.855000e-001
1.763683e+002	-9.877500e-001
1.761730e+002	-9.885000e-001
1.759776e+002	-9.907500e-001
1.757823e+002	-9.915000e-001
1.755870e+002	-9.945000e-001
1.753917e+002	-9.952500e-001
1.751964e+002	-9.967500e-001
1.750011e+002	-9.990000e-001
1.748058e+002	-1.000125e+000
1.746104e+002	-1.002375e+000
1.744151e+002	-1.004250e+000
1.742198e+002	-1.004625e+000
1.740245e+002	-1.006875e+000
1.738292e+002	-1.009125e+000
1.736339e+002	-1.009875e+000
1.734386e+002	-1.011375e+000
1.732433e+002	-1.013250e+000
1.730479e+002	-1.015125e+000
1.728526e+002	-1.017000e+000
