    nm         	 V
1.998060e+002	-8.021250e-001
1.996106e+002	-8.055000e-001
1.994153e+002	-8.073750e-001
1.992200e+002	-8.096250e-001
1.990247e+002	-8.088750e-001
1.988294e+002	-8.111250e-001
1.986341e+002	-8.118750e-001
1.984388e+002	-8.145000e-001
1.982434e+002	-8.141250e-001
1.980481e+002	-8.178750e-001
1.978528e+002	-8.193750e-001
1.976575e+002	-8.197500e-001
1.974622e+002	-8.212500e-001
1.972669e+002	-8.238750e-001
1.970716e+002	-8.246250e-001
1.968762e+002	-8.261250e-001
1.966809e+002	-8.280000e-001
1.964856e+002	-8.287500e-001
1.962903e+002	-8.302500e-001
1.960950e+002	-8.321250e-001
1.958997e+002	-8.343750e-001
1.957044e+002	-8.358750e-001
1.955090e+002	-8.381250e-001
1.953137e+002	-8.381250e-001
1.951184e+002	-8.400000e-001
1.949231e+002	-8.415000e-001
1.947278e+002	-8.426250e-001
1.945325e+002	-8.448750e-001
1.943372e+002	-8.460000e-001
1.941418e+002	-8.490000e-001
1.939465e+002	-8.497500e-001
1.937512e+002	-8.520000e-001
1.935559e+002	-8.527500e-001
1.933606e+002	-8.542500e-001
1.931653e+002	-8.550000e-001
1.929700e+002	-8.572500e-001
1.927746e+002	-8.580000e-001
1.925793e+002	-8.613750e-001
1.923840e+002	-8.625000e-001
1.921887e+002	-8.636250e-001
1.919934e+002	-8.651250e-001
1.917981e+002	-8.670000e-001
1.916028e+002	-8.677500e-001
1.914075e+002	-8.703750e-001
1.912121e+002	-8.726250e-001
1.910168e+002	-8.737500e-001
1.908215e+002	-8.745000e-001
1.906262e+002	-8.771250e-001
1.904309e+002	-8.782500e-001
1.902356e+002	-8.805000e-001
1.900403e+002	-8.820000e-001
1.898449e+002	-8.831250e-001
1.896496e+002	-8.850000e-001
1.894543e+002	-8.868750e-001
1.892590e+002	-8.880000e-001
1.890637e+002	-8.902500e-001
1.888684e+002	-8.917500e-001
1.886731e+002	-8.928750e-001
1.884777e+002	-8.943750e-001
1.882824e+002	-8.966250e-001
1.880871e+002	-8.981250e-001
1.878918e+002	-8.992500e-001
1.876965e+002	-9.018750e-001
1.875012e+002	-9.030000e-001
1.873059e+002	-9.041250e-001
1.871105e+002	-9.063750e-001
1.869152e+002	-9.078750e-001
1.867199e+002	-9.090000e-001
1.865246e+002	-9.108750e-001
1.863293e+002	-9.131250e-001
1.861340e+002	-9.138750e-001
1.859387e+002	-9.157500e-001
1.857433e+002	-9.180000e-001
1.855480e+002	-9.187500e-001
1.853527e+002	-9.210000e-001
1.851574e+002	-9.221250e-001
1.849621e+002	-9.236250e-001
1.847668e+002	-9.262500e-001
1.845715e+002	-9.270000e-001
1.843761e+002	-9.288750e-001
1.841808e+002	-9.315000e-001
1.839855e+002	-9.318750e-001
1.837902e+002	-9.333750e-001
1.835949e+002	-9.356250e-001
1.833996e+002	-9.363750e-001
1.832043e+002	-9.382500e-001
1.830090e+002	-9.397500e-001
1.828136e+002	-9.427500e-001
1.826183e+002	-9.427500e-001
1.824230e+002	-9.450000e-001
1.822277e+002	-9.476250e-001
1.820324e+002	-9.476250e-001
1.818371e+002	-9.510000e-001
1.816418e+002	-9.521250e-001
1.814464e+002	-9.536250e-001
1.812511e+002	-9.543750e-001
1.810558e+002	-9.573750e-001
1.808605e+002	-9.577500e-001
1.806652e+002	-9.607500e-001
1.804699e+002	-9.622500e-001
1.802746e+002	-9.633750e-001
1.800792e+002	-9.645000e-001
1.798839e+002	-9.671250e-001
1.796886e+002	-9.682500e-001
1.794933e+002	-9.705000e-001
1.792980e+002	-9.716250e-001
1.791027e+002	-9.735000e-001
1.789074e+002	-9.742500e-001
1.787120e+002	-9.768750e-001
1.785167e+002	-9.783750e-001
1.783214e+002	-9.802500e-001
1.781261e+002	-9.828750e-001
1.779308e+002	-9.836250e-001
1.777355e+002	-9.855000e-001
1.775402e+002	-9.870000e-001
1.773448e+002	-9.888750e-001
1.771495e+002	-9.900000e-001
1.769542e+002	-9.918750e-001
1.767589e+002	-9.930000e-001
1.765636e+002	-9.945000e-001
1.763683e+002	-9.971250e-001
1.761730e+002	-9.986250e-001
1.759776e+002	-1.000875e+000
1.757823e+002	-1.001250e+000
1.755870e+002	-1.002000e+000
1.753917e+002	-1.003875e+000
1.751964e+002	-1.006875e+000
1.750011e+002	-1.008375e+000
1.748058e+002	-1.009500e+000
1.746104e+002	-1.012500e+000
1.744151e+002	-1.012875e+000
1.742198e+002	-1.014375e+000
1.740245e+002	-1.016625e+000
1.738292e+002	-1.018875e+000
1.736339e+002	-1.020000e+000
1.734386e+002	-1.021125e+000
1.732433e+002	-1.023375e+000
1.730479e+002	-1.024500e+000
1.728526e+002	-1.026750e+000
1.726573e+002	-1.029375e+000
1.724620e+002	-1.030500e+000
1.722667e+002	-1.030875e+000
1.720714e+002	-1.032000e+000
1.718761e+002	-1.034250e+000
1.716807e+002	-1.037250e+000
1.714854e+002	-1.038375e+000
1.712901e+002	-1.039125e+000
1.710948e+002	-1.041375e+000
1.708995e+002	-1.042875e+000
1.707042e+002	-1.044000e+000
1.705089e+002	-1.045875e+000
1.703135e+002	-1.048500e+000
1.701182e+002	-1.049250e+000
1.699229e+002	-1.050375e+000
1.697276e+002	-1.053000e+000
1.695323e+002	-1.054500e+000
1.693370e+002	-1.055625e+000
1.691417e+002	-1.057875e+000
1.689463e+002	-1.059000e+000
1.687510e+002	-1.061250e+000
1.685557e+002	-1.062375e+000
1.683604e+002	-1.063875e+000
1.681651e+002	-1.065375e+000
1.679698e+002	-1.067250e+000
1.677745e+002	-1.069500e+000
1.675791e+002	-1.069500e+000
1.673838e+002	-1.070625e+000
1.671885e+002	-1.073625e+000
1.669932e+002	-1.075125e+000
1.667979e+002	-1.077000e+000
1.666026e+002	-1.078500e+000
1.664073e+002	-1.078875e+000
1.662119e+002	-1.080375e+000
1.660166e+002	-1.083000e+000
1.658213e+002	-1.084875e+000
1.656260e+002	-1.087125e+000
1.654307e+002	-1.087500e+000
1.652354e+002	-1.089000e+000
1.650401e+002	-1.091250e+000
1.648447e+002	-1.092750e+000
1.646494e+002	-1.094625e+000
1.644541e+002	-1.096500e+000
1.642588e+002	-1.097250e+000
1.640635e+002	-1.098750e+000
1.638682e+002	-1.100625e+000
1.636729e+002	-1.102875e+000
1.634776e+002	-1.105125e+000
1.632822e+002	-1.106250e+000
1.630869e+002	-1.107750e+000
1.628916e+002	-1.108500e+000
1.626963e+002	-1.110375e+000
1.625010e+002	-1.112625e+000
1.623057e+002	-1.114500e+000
1.621104e+002	-1.115250e+000
1.619150e+002	-1.117125e+000
1.617197e+002	-1.118625e+000
1.615244e+002	-1.120875e+000
1.613291e+002	-1.122000e+000
1.611338e+002	-1.123875e+000
1.609385e+002	-1.125750e+000
1.607432e+002	-1.126875e+000
1.605478e+002	-1.128750e+000
1.603525e+002	-1.130250e+000
1.601572e+002	-1.132875e+000
1.599619e+002	-1.133625e+000
1.597666e+002	-1.135125e+000
1.595713e+002	-1.137375e+000
1.593760e+002	-1.138875e+000
1.591806e+002	-1.140000e+000
1.589853e+002	-1.142625e+000
1.587900e+002	-1.143750e+000
1.585947e+002	-1.146000e+000
1.583994e+002	-1.146375e+000
1.582041e+002	-1.149000e+000
1.580088e+002	-1.150125e+000
1.578134e+002	-1.151625e+000
1.576181e+002	-1.153875e+000
1.574228e+002	-1.155750e+000
1.572275e+002	-1.156500e+000
1.570322e+002	-1.157625e+000
