    nm         	 V
1.994153e+002	-7.788750e-001
1.992200e+002	-7.822500e-001
1.990247e+002	-7.822500e-001
1.988294e+002	-7.830000e-001
1.986341e+002	-7.856250e-001
1.984388e+002	-7.856250e-001
1.982434e+002	-7.878750e-001
1.980481e+002	-7.875000e-001
1.978528e+002	-7.890000e-001
1.976575e+002	-7.912500e-001
1.974622e+002	-7.927500e-001
1.972669e+002	-7.938750e-001
1.970716e+002	-7.942500e-001
1.968762e+002	-7.965000e-001
1.966809e+002	-7.987500e-001
1.964856e+002	-7.991250e-001
1.962903e+002	-8.002500e-001
1.960950e+002	-8.028750e-001
1.958997e+002	-8.032500e-001
1.957044e+002	-8.058750e-001
1.955090e+002	-8.077500e-001
1.953137e+002	-8.077500e-001
1.951184e+002	-8.100000e-001
1.949231e+002	-8.122500e-001
1.947278e+002	-8.126250e-001
1.945325e+002	-8.152500e-001
1.943372e+002	-8.156250e-001
1.941418e+002	-8.163750e-001
1.939465e+002	-8.190000e-001
1.937512e+002	-8.205000e-001
1.935559e+002	-8.220000e-001
1.933606e+002	-8.223750e-001
1.931653e+002	-8.257500e-001
1.929700e+002	-8.261250e-001
1.927746e+002	-8.276250e-001
1.925793e+002	-8.298750e-001
1.923840e+002	-8.295000e-001
1.921887e+002	-8.321250e-001
1.919934e+002	-8.340000e-001
1.917981e+002	-8.358750e-001
1.916028e+002	-8.392500e-001
1.914075e+002	-8.392500e-001
1.912121e+002	-8.422500e-001
1.910168e+002	-8.426250e-001
1.908215e+002	-8.441250e-001
1.906262e+002	-8.448750e-001
1.904309e+002	-8.478750e-001
1.902356e+002	-8.490000e-001
1.900403e+002	-8.501250e-001
1.898449e+002	-8.531250e-001
1.896496e+002	-8.538750e-001
1.894543e+002	-8.561250e-001
1.892590e+002	-8.568750e-001
1.890637e+002	-8.591250e-001
1.888684e+002	-8.602500e-001
1.886731e+002	-8.621250e-001
1.884777e+002	-8.643750e-001
1.882824e+002	-8.640000e-001
1.880871e+002	-8.670000e-001
1.878918e+002	-8.681250e-001
1.876965e+002	-8.696250e-001
1.875012e+002	-8.711250e-001
1.873059e+002	-8.722500e-001
1.871105e+002	-8.745000e-001
1.869152e+002	-8.748750e-001
1.867199e+002	-8.786250e-001
1.865246e+002	-8.786250e-001
1.863293e+002	-8.812500e-001
1.861340e+002	-8.827500e-001
1.859387e+002	-8.838750e-001
1.857433e+002	-8.853750e-001
1.855480e+002	-8.883750e-001
1.853527e+002	-8.880000e-001
1.851574e+002	-8.895000e-001
1.849621e+002	-8.917500e-001
1.847668e+002	-8.940000e-001
1.845715e+002	-8.943750e-001
1.843761e+002	-8.973750e-001
1.841808e+002	-8.988750e-001
1.839855e+002	-8.996250e-001
1.837902e+002	-9.022500e-001
1.835949e+002	-9.030000e-001
1.833996e+002	-9.045000e-001
1.832043e+002	-9.063750e-001
1.830090e+002	-9.071250e-001
1.828136e+002	-9.086250e-001
1.826183e+002	-9.108750e-001
1.824230e+002	-9.116250e-001
1.822277e+002	-9.138750e-001
1.820324e+002	-9.161250e-001
1.818371e+002	-9.168750e-001
1.816418e+002	-9.198750e-001
1.814464e+002	-9.210000e-001
1.812511e+002	-9.213750e-001
1.810558e+002	-9.240000e-001
1.808605e+002	-9.258750e-001
1.806652e+002	-9.273750e-001
1.804699e+002	-9.296250e-001
1.802746e+002	-9.311250e-001
1.800792e+002	-9.322500e-001
1.798839e+002	-9.333750e-001
1.796886e+002	-9.375000e-001
1.794933e+002	-9.375000e-001
1.792980e+002	-9.401250e-001
1.791027e+002	-9.401250e-001
1.789074e+002	-9.416250e-001
1.787120e+002	-9.438750e-001
1.785167e+002	-9.453750e-001
1.783214e+002	-9.468750e-001
1.781261e+002	-9.480000e-001
1.779308e+002	-9.506250e-001
1.777355e+002	-9.506250e-001
1.775402e+002	-9.543750e-001
1.773448e+002	-9.547500e-001
