    nm         	 V
9.726624e+001	-1.099125e+000
9.716858e+001	-1.102125e+000
9.707092e+001	-1.104750e+000
9.697327e+001	-1.105500e+000
9.687561e+001	-1.107000e+000
9.677795e+001	-1.108500e+000
9.668030e+001	-1.107000e+000
9.658264e+001	-1.108875e+000
9.648498e+001	-1.113000e+000
9.638732e+001	-1.114500e+000
9.628967e+001	-1.114125e+000
9.619201e+001	-1.119000e+000
9.609435e+001	-1.117875e+000
9.599670e+001	-1.116750e+000
9.589904e+001	-1.122000e+000
9.580138e+001	-1.121625e+000
9.570373e+001	-1.123875e+000
9.560607e+001	-1.125750e+000
9.550841e+001	-1.125375e+000
9.541075e+001	-1.126500e+000
9.531310e+001	-1.129500e+000
9.521544e+001	-1.132875e+000
9.511778e+001	-1.131750e+000
9.502013e+001	-1.132500e+000
9.492247e+001	-1.135500e+000
9.482481e+001	-1.135125e+000
9.472716e+001	-1.138875e+000
9.462950e+001	-1.140750e+000
9.453184e+001	-1.141875e+000
9.443418e+001	-1.142625e+000
9.433653e+001	-1.142625e+000
9.423887e+001	-1.144500e+000
9.414121e+001	-1.147125e+000
9.404356e+001	-1.148250e+000
9.394590e+001	-1.150875e+000
9.384824e+001	-1.150875e+000
9.375059e+001	-1.154625e+000
9.365293e+001	-1.153500e+000
9.355527e+001	-1.157250e+000
9.345761e+001	-1.159875e+000
9.335996e+001	-1.161000e+000
9.326230e+001	-1.160625e+000
9.316464e+001	-1.160625e+000
9.306699e+001	-1.162875e+000
9.296933e+001	-1.165875e+000
9.287167e+001	-1.169625e+000
9.277402e+001	-1.170000e+000
9.267636e+001	-1.168500e+000
9.257870e+001	-1.170750e+000
9.248105e+001	-1.172250e+000
9.238339e+001	-1.175250e+000
9.228573e+001	-1.178250e+000
9.218807e+001	-1.178625e+000
9.209042e+001	-1.177500e+000
9.199276e+001	-1.179375e+000
9.189510e+001	-1.181250e+000
9.179745e+001	-1.184625e+000
9.169979e+001	-1.186500e+000
9.160213e+001	-1.187250e+000
9.150448e+001	-1.187250e+000
9.140682e+001	-1.188750e+000
9.130916e+001	-1.191375e+000
9.121150e+001	-1.193625e+000
9.111385e+001	-1.193625e+000
9.101619e+001	-1.195875e+000
9.091853e+001	-1.197375e+000
9.082088e+001	-1.200750e+000
9.072322e+001	-1.202625e+000
9.062556e+001	-1.203000e+000
9.052791e+001	-1.203000e+000
9.043025e+001	-1.204125e+000
9.033259e+001	-1.206000e+000
9.023493e+001	-1.211250e+000
9.013728e+001	-1.213500e+000
9.003962e+001	-1.210500e+000
8.994196e+001	-1.211250e+000
8.984431e+001	-1.216125e+000
8.974665e+001	-1.217625e+000
8.964899e+001	-1.219875e+000
8.955134e+001	-1.222125e+000
8.945368e+001	-1.220625e+000
8.935602e+001	-1.221375e+000
8.925836e+001	-1.224000e+000
8.916071e+001	-1.227000e+000
8.906305e+001	-1.227375e+000
8.896539e+001	-1.229625e+000
8.886774e+001	-1.231500e+000
8.877008e+001	-1.231875e+000
8.867242e+001	-1.234125e+000
8.857477e+001	-1.234125e+000
8.847711e+001	-1.236000e+000
8.837945e+001	-1.239375e+000
8.828179e+001	-1.239750e+000
8.818414e+001	-1.240875e+000
8.808648e+001	-1.243875e+000
8.798882e+001	-1.243875e+000
8.789117e+001	-1.243500e+000
8.779351e+001	-1.248000e+000
8.769585e+001	-1.251000e+000
8.759820e+001	-1.249875e+000
8.750054e+001	-1.252875e+000
8.740288e+001	-1.255500e+000
8.730522e+001	-1.254375e+000
8.720757e+001	-1.255875e+000
8.710991e+001	-1.260375e+000
8.701225e+001	-1.262625e+000
8.691460e+001	-1.261875e+000
8.681694e+001	-1.263375e+000
8.671928e+001	-1.266000e+000
8.662163e+001	-1.267500e+000
8.652397e+001	-1.270125e+000
8.642631e+001	-1.269375e+000
8.632865e+001	-1.271250e+000
8.623100e+001	-1.270875e+000
8.613334e+001	-1.275000e+000
8.603568e+001	-1.277250e+000
8.593803e+001	-1.279875e+000
8.584037e+001	-1.278375e+000
8.574271e+001	-1.278750e+000
8.564506e+001	-1.282875e+000
8.554740e+001	-1.284750e+000
8.544974e+001	-1.285125e+000
8.535208e+001	-1.287750e+000
8.525443e+001	-1.288500e+000
8.515677e+001	-1.288875e+000
8.505911e+001	-1.293750e+000
8.496146e+001	-1.294875e+000
8.486380e+001	-1.294125e+000
8.476614e+001	-1.295625e+000
8.466849e+001	-1.297500e+000
8.457083e+001	-1.299750e+000
8.447317e+001	-1.304625e+000
8.437551e+001	-1.306125e+000
8.427786e+001	-1.304625e+000
8.418020e+001	-1.303875e+000
8.408254e+001	-1.305000e+000
8.398489e+001	-1.308750e+000
8.388723e+001	-1.314375e+000
8.378957e+001	-1.315500e+000
8.369192e+001	-1.313625e+000
8.359426e+001	-1.314000e+000
8.349660e+001	-1.315875e+000
8.339894e+001	-1.318125e+000
8.330129e+001	-1.324125e+000
8.320363e+001	-1.324125e+000
8.310597e+001	-1.321875e+000
8.300832e+001	-1.322625e+000
8.291066e+001	-1.326750e+000
8.281300e+001	-1.329750e+000
8.271535e+001	-1.331625e+000
8.261769e+001	-1.333875e+000
8.252003e+001	-1.332000e+000
8.242237e+001	-1.333500e+000
8.232472e+001	-1.336875e+000
8.222706e+001	-1.339500e+000
8.212940e+001	-1.340250e+000
8.203175e+001	-1.341000e+000
8.193409e+001	-1.341750e+000
8.183643e+001	-1.345125e+000
8.173878e+001	-1.346625e+000
8.164112e+001	-1.350375e+000
8.154346e+001	-1.348500e+000
8.144580e+001	-1.349625e+000
8.134815e+001	-1.351125e+000
8.125049e+001	-1.353375e+000
8.115283e+001	-1.358625e+000
8.105518e+001	-1.359000e+000
8.095752e+001	-1.358625e+000
8.085986e+001	-1.360125e+000
8.076221e+001	-1.362000e+000
8.066455e+001	-1.363875e+000
8.056689e+001	-1.366500e+000
8.046923e+001	-1.368375e+000
8.037158e+001	-1.368000e+000
8.027392e+001	-1.370250e+000
8.017626e+001	-1.374375e+000
8.007861e+001	-1.372875e+000
7.998095e+001	-1.375500e+000
7.988329e+001	-1.378125e+000
7.978564e+001	-1.379250e+000
7.968798e+001	-1.381500e+000
7.959032e+001	-1.382250e+000
7.949266e+001	-1.383000e+000
7.939501e+001	-1.386375e+000
7.929735e+001	-1.387125e+000
7.919969e+001	-1.388250e+000
7.910204e+001	-1.390125e+000
7.900438e+001	-1.392375e+000
7.890672e+001	-1.392750e+000
7.880907e+001	-1.394625e+000
7.871141e+001	-1.399125e+000
7.861375e+001	-1.399125e+000
7.851609e+001	-1.398750e+000
7.841844e+001	-1.402875e+000
7.832078e+001	-1.403625e+000
7.822312e+001	-1.404375e+000
7.812547e+001	-1.407000e+000
7.802781e+001	-1.410375e+000
7.793015e+001	-1.408875e+000
7.783250e+001	-1.410750e+000
7.773484e+001	-1.411875e+000
7.763718e+001	-1.415250e+000
7.753953e+001	-1.418250e+000
7.744187e+001	-1.419375e+000
7.734421e+001	-1.417875e+000
7.724655e+001	-1.420125e+000
7.714890e+001	-1.422375e+000
7.705124e+001	-1.424250e+000
7.695358e+001	-1.428000e+000
7.685593e+001	-1.428750e+000
7.675827e+001	-1.428750e+000
7.666061e+001	-1.431750e+000
7.656296e+001	-1.433625e+000
7.646530e+001	-1.434000e+000
