    nm         	 V
9.863344e+001	-1.084875e+000
9.853578e+001	-1.091625e+000
9.843812e+001	-1.091625e+000
9.834046e+001	-1.088250e+000
9.824281e+001	-1.089000e+000
9.814515e+001	-1.091625e+000
9.804749e+001	-1.094625e+000
9.794984e+001	-1.097625e+000
9.785218e+001	-1.099500e+000
9.775452e+001	-1.098750e+000
9.765687e+001	-1.098750e+000
9.755921e+001	-1.102875e+000
9.746155e+001	-1.103625e+000
9.736389e+001	-1.108125e+000
9.726624e+001	-1.108500e+000
9.716858e+001	-1.106625e+000
9.707092e+001	-1.106250e+000
9.697327e+001	-1.112250e+000
9.687561e+001	-1.113000e+000
9.677795e+001	-1.117125e+000
9.668030e+001	-1.121250e+000
9.658264e+001	-1.116750e+000
9.648498e+001	-1.115625e+000
9.638732e+001	-1.122000e+000
9.628967e+001	-1.125375e+000
9.619201e+001	-1.124625e+000
9.609435e+001	-1.125750e+000
9.599670e+001	-1.126125e+000
9.589904e+001	-1.128750e+000
9.580138e+001	-1.130250e+000
9.570373e+001	-1.135875e+000
9.560607e+001	-1.134750e+000
9.550841e+001	-1.135500e+000
9.541075e+001	-1.135500e+000
9.531310e+001	-1.136250e+000
9.521544e+001	-1.140750e+000
9.511778e+001	-1.144125e+000
9.502013e+001	-1.145250e+000
9.492247e+001	-1.147125e+000
9.482481e+001	-1.143750e+000
9.472716e+001	-1.143750e+000
9.462950e+001	-1.154250e+000
9.453184e+001	-1.156875e+000
9.443418e+001	-1.156875e+000
9.433653e+001	-1.152375e+000
9.423887e+001	-1.154625e+000
9.414121e+001	-1.156125e+000
9.404356e+001	-1.162875e+000
9.394590e+001	-1.169250e+000
9.384824e+001	-1.166250e+000
9.375059e+001	-1.162875e+000
9.365293e+001	-1.164750e+000
9.355527e+001	-1.165875e+000
9.345761e+001	-1.170750e+000
9.335996e+001	-1.175625e+000
9.326230e+001	-1.174875e+000
9.316464e+001	-1.174500e+000
9.306699e+001	-1.174125e+000
9.296933e+001	-1.177125e+000
9.287167e+001	-1.181625e+000
9.277402e+001	-1.187250e+000
9.267636e+001	-1.185375e+000
9.257870e+001	-1.179750e+000
9.248105e+001	-1.182375e+000
9.238339e+001	-1.189125e+000
9.228573e+001	-1.193625e+000
9.218807e+001	-1.197750e+000
9.209042e+001	-1.194750e+000
9.199276e+001	-1.192500e+000
9.189510e+001	-1.193625e+000
9.179745e+001	-1.200375e+000
9.169979e+001	-1.204875e+000
9.160213e+001	-1.205250e+000
9.150448e+001	-1.202250e+000
9.140682e+001	-1.201500e+000
9.130916e+001	-1.205250e+000
9.121150e+001	-1.209375e+000
9.111385e+001	-1.214250e+000
9.101619e+001	-1.216500e+000
9.091853e+001	-1.213500e+000
9.082088e+001	-1.212375e+000
9.072322e+001	-1.215750e+000
9.062556e+001	-1.222125e+000
9.052791e+001	-1.223625e+000
9.043025e+001	-1.224375e+000
9.033259e+001	-1.225125e+000
9.023493e+001	-1.224750e+000
9.013728e+001	-1.228125e+000
9.003962e+001	-1.231875e+000
8.994196e+001	-1.232250e+000
8.984431e+001	-1.232250e+000
8.974665e+001	-1.233375e+000
8.964899e+001	-1.235250e+000
8.955134e+001	-1.240875e+000
8.945368e+001	-1.242375e+000
8.935602e+001	-1.244625e+000
8.925836e+001	-1.241250e+000
8.916071e+001	-1.243875e+000
8.906305e+001	-1.246875e+000
8.896539e+001	-1.249875e+000
8.886774e+001	-1.253625e+000
8.877008e+001	-1.254375e+000
8.867242e+001	-1.251375e+000
8.857477e+001	-1.252500e+000
8.847711e+001	-1.256625e+000
8.837945e+001	-1.262250e+000
8.828179e+001	-1.266000e+000
8.818414e+001	-1.264500e+000
8.808648e+001	-1.263000e+000
8.798882e+001	-1.263750e+000
8.789117e+001	-1.264875e+000
8.779351e+001	-1.271625e+000
8.769585e+001	-1.275375e+000
8.759820e+001	-1.274625e+000
8.750054e+001	-1.272750e+000
8.740288e+001	-1.273875e+000
8.730522e+001	-1.278750e+000
8.720757e+001	-1.281750e+000
8.710991e+001	-1.285500e+000
8.701225e+001	-1.285125e+000
8.691460e+001	-1.282125e+000
8.681694e+001	-1.285125e+000
8.671928e+001	-1.290000e+000
8.662163e+001	-1.293000e+000
8.652397e+001	-1.295625e+000
8.642631e+001	-1.296375e+000
8.632865e+001	-1.292625e+000
8.623100e+001	-1.294875e+000
8.613334e+001	-1.303875e+000
8.603568e+001	-1.305750e+000
8.593803e+001	-1.305375e+000
8.584037e+001	-1.306500e+000
8.574271e+001	-1.303125e+000
8.564506e+001	-1.308375e+000
8.554740e+001	-1.315125e+000
8.544974e+001	-1.318875e+000
8.535208e+001	-1.316250e+000
8.525443e+001	-1.314000e+000
8.515677e+001	-1.315500e+000
8.505911e+001	-1.317750e+000
8.496146e+001	-1.324500e+000
8.486380e+001	-1.326750e+000
8.476614e+001	-1.326750e+000
8.466849e+001	-1.326750e+000
8.457083e+001	-1.326750e+000
8.447317e+001	-1.329750e+000
8.437551e+001	-1.333500e+000
8.427786e+001	-1.336125e+000
8.418020e+001	-1.336875e+000
8.408254e+001	-1.335750e+000
8.398489e+001	-1.337625e+000
8.388723e+001	-1.340625e+000
8.378957e+001	-1.345125e+000
8.369192e+001	-1.346625e+000
8.359426e+001	-1.346250e+000
8.349660e+001	-1.345875e+000
8.339894e+001	-1.347750e+000
8.330129e+001	-1.352625e+000
8.320363e+001	-1.356000e+000
8.310597e+001	-1.357125e+000
8.300832e+001	-1.356750e+000
8.291066e+001	-1.357875e+000
8.281300e+001	-1.359000e+000
8.271535e+001	-1.361625e+000
8.261769e+001	-1.370250e+000
8.252003e+001	-1.369125e+000
8.242237e+001	-1.366500e+000
8.232472e+001	-1.371000e+000
8.222706e+001	-1.371000e+000
8.212940e+001	-1.374000e+000
8.203175e+001	-1.377000e+000
8.193409e+001	-1.379250e+000
8.183643e+001	-1.377000e+000
8.173878e+001	-1.380000e+000
8.164112e+001	-1.382625e+000
8.154346e+001	-1.383750e+000
8.144580e+001	-1.387500e+000
8.134815e+001	-1.389000e+000
8.125049e+001	-1.387500e+000
8.115283e+001	-1.390500e+000
8.105518e+001	-1.394250e+000
8.095752e+001	-1.394250e+000
8.085986e+001	-1.396500e+000
8.076221e+001	-1.397250e+000
8.066455e+001	-1.396500e+000
8.056689e+001	-1.400625e+000
8.046923e+001	-1.407750e+000
8.037158e+001	-1.406625e+000
8.027392e+001	-1.407375e+000
8.017626e+001	-1.404750e+000
8.007861e+001	-1.406625e+000
7.998095e+001	-1.411500e+000
7.988329e+001	-1.416750e+000
7.978564e+001	-1.420500e+000
7.968798e+001	-1.417500e+000
7.959032e+001	-1.417500e+000
7.949266e+001	-1.418250e+000
7.939501e+001	-1.421625e+000
7.929735e+001	-1.427625e+000
7.919969e+001	-1.427625e+000
7.910204e+001	-1.429500e+000
7.900438e+001	-1.429500e+000
7.890672e+001	-1.428750e+000
7.880907e+001	-1.433250e+000
7.871141e+001	-1.436250e+000
7.861375e+001	-1.440375e+000
7.851609e+001	-1.437000e+000
7.841844e+001	-1.440000e+000
7.832078e+001	-1.443375e+000
7.822312e+001	-1.443000e+000
7.812547e+001	-1.449000e+000
7.802781e+001	-1.448625e+000
7.793015e+001	-1.449750e+000
7.783250e+001	-1.452750e+000
7.773484e+001	-1.452750e+000
7.763718e+001	-1.455750e+000
7.753953e+001	-1.459125e+000
7.744187e+001	-1.459875e+000
7.734421e+001	-1.458750e+000
7.724655e+001	-1.461375e+000
7.714890e+001	-1.465875e+000
7.705124e+001	-1.465500e+000
7.695358e+001	-1.468500e+000
7.685593e+001	-1.469625e+000
7.675827e+001	-1.470000e+000
7.666061e+001	-1.472625e+000
7.656296e+001	-1.477500e+000
7.646530e+001	-1.476375e+000
7.636764e+001	-1.478625e+000
7.626998e+001	-1.477875e+000
7.617233e+001	-1.480125e+000
7.607467e+001	-1.482750e+000
7.597701e+001	-1.488000e+000
7.587936e+001	-1.487250e+000
7.578170e+001	-1.489500e+000
7.568404e+001	-1.490250e+000
7.558639e+001	-1.492500e+000
7.548873e+001	-1.494750e+000
7.539107e+001	-1.497000e+000
7.529341e+001	-1.496250e+000
7.519576e+001	-1.498500e+000
7.509810e+001	-1.500750e+000
7.500044e+001	-1.502250e+000
7.490279e+001	-1.506000e+000
7.480513e+001	-1.508625e+000
7.470747e+001	-1.509000e+000
7.460982e+001	-1.509000e+000
7.451216e+001	-1.510125e+000
7.441450e+001	-1.512750e+000
7.431684e+001	-1.514625e+000
7.421919e+001	-1.519125e+000
7.412153e+001	-1.521750e+000
7.402387e+001	-1.519500e+000
7.392622e+001	-1.521750e+000
7.382856e+001	-1.524750e+000
7.373090e+001	-1.525125e+000
7.363325e+001	-1.529250e+000
7.353559e+001	-1.528500e+000
7.343793e+001	-1.529625e+000
7.334027e+001	-1.532250e+000
7.324262e+001	-1.534125e+000
7.314496e+001	-1.535625e+000
7.304730e+001	-1.539750e+000
7.294965e+001	-1.539375e+000
7.285199e+001	-1.538625e+000
7.275433e+001	-1.541625e+000
