    nm         	 V
1.000006e+002	-1.078875e+000
9.990298e+001	-1.084500e+000
9.980532e+001	-1.084125e+000
9.970766e+001	-1.080375e+000
9.961001e+001	-1.085250e+000
9.951235e+001	-1.087125e+000
9.941469e+001	-1.089750e+000
9.931703e+001	-1.093500e+000
9.921938e+001	-1.089000e+000
9.912172e+001	-1.091250e+000
9.902406e+001	-1.093500e+000
9.892641e+001	-1.096500e+000
9.882875e+001	-1.096125e+000
9.873109e+001	-1.097625e+000
9.863344e+001	-1.098375e+000
9.853578e+001	-1.099125e+000
9.843812e+001	-1.103625e+000
9.834046e+001	-1.108500e+000
9.824281e+001	-1.102125e+000
9.814515e+001	-1.105875e+000
9.804749e+001	-1.108500e+000
9.794984e+001	-1.108500e+000
9.785218e+001	-1.113375e+000
9.775452e+001	-1.114500e+000
9.765687e+001	-1.115625e+000
9.755921e+001	-1.114500e+000
9.746155e+001	-1.115250e+000
9.736389e+001	-1.119000e+000
9.726624e+001	-1.120875e+000
9.716858e+001	-1.123875e+000
9.707092e+001	-1.123500e+000
9.697327e+001	-1.122375e+000
9.687561e+001	-1.128000e+000
9.677795e+001	-1.127250e+000
9.668030e+001	-1.129500e+000
9.658264e+001	-1.135500e+000
9.648498e+001	-1.132500e+000
9.638732e+001	-1.132875e+000
9.628967e+001	-1.136250e+000
9.619201e+001	-1.137750e+000
9.609435e+001	-1.138875e+000
9.599670e+001	-1.142250e+000
9.589904e+001	-1.144875e+000
9.580138e+001	-1.142250e+000
9.570373e+001	-1.144875e+000
9.560607e+001	-1.149375e+000
9.550841e+001	-1.149000e+000
9.541075e+001	-1.151250e+000
9.531310e+001	-1.152000e+000
9.521544e+001	-1.152375e+000
9.511778e+001	-1.153125e+000
9.502013e+001	-1.156500e+000
9.492247e+001	-1.159500e+000
9.482481e+001	-1.159500e+000
9.472716e+001	-1.161750e+000
9.462950e+001	-1.160625e+000
9.453184e+001	-1.162500e+000
9.443418e+001	-1.168875e+000
9.433653e+001	-1.167000e+000
9.423887e+001	-1.169250e+000
9.414121e+001	-1.170375e+000
9.404356e+001	-1.170375e+000
9.394590e+001	-1.173000e+000
9.384824e+001	-1.176375e+000
9.375059e+001	-1.176750e+000
9.365293e+001	-1.178625e+000
9.355527e+001	-1.181250e+000
9.345761e+001	-1.179750e+000
9.335996e+001	-1.180500e+000
9.326230e+001	-1.183500e+000
9.316464e+001	-1.186125e+000
9.306699e+001	-1.188375e+000
9.296933e+001	-1.191375e+000
9.287167e+001	-1.189125e+000
9.277402e+001	-1.191750e+000
9.267636e+001	-1.196625e+000
9.257870e+001	-1.195500e+000
9.248105e+001	-1.197750e+000
9.238339e+001	-1.201500e+000
9.228573e+001	-1.200375e+000
9.218807e+001	-1.200000e+000
9.209042e+001	-1.206000e+000
9.199276e+001	-1.207875e+000
9.189510e+001	-1.206750e+000
9.179745e+001	-1.210500e+000
9.169979e+001	-1.210125e+000
9.160213e+001	-1.210125e+000
9.150448e+001	-1.214625e+000
9.140682e+001	-1.216125e+000
9.130916e+001	-1.216500e+000
9.121150e+001	-1.218750e+000
9.111385e+001	-1.220625e+000
9.101619e+001	-1.220250e+000
9.091853e+001	-1.226250e+000
9.082088e+001	-1.228125e+000
9.072322e+001	-1.226250e+000
9.062556e+001	-1.225500e+000
9.052791e+001	-1.229625e+000
9.043025e+001	-1.230000e+000
